date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2021-08-24,ORD000620,Wiper Blades,Windshield system,Retail,16,8.85,141.6,Cash
2021-09-01,ORD000621,Wiper Blades,Windshield system,Wholesale,0,7.85,0.0,Cash
2021-10-01,ORD000622,Wiper Blades,Windshield system,Wholesale,0,5.63,0.0,Credit card
2021-11-01,ORD000623,Wiper Blades,Windshield system,Retail,0,8.85,0.0,Transfer
2021-12-01,ORD000624,Wiper Blades,Windshield system,Wholesale,0,7.86,0.0,Cash
2022-01-08,ORD000625,Wiper Blades,Windshield system,Retail,1,7.01,7.01,Check
2022-02-01,ORD000626,Wiper Blades,Windshield system,Retail,0,5.94,0.0,Check
2022-03-13,ORD000627,Wiper Blades,Windshield system,Retail,8,6.02,48.16,Transfer
2022-04-01,ORD000628,Wiper Blades,Windshield system,Wholesale,0,7.04,0.0,Credit card
2022-05-01,ORD000629,Wiper Blades,Windshield system,Retail,0,7.53,0.0,Transfer
2022-06-01,ORD000630,Wiper Blades,Windshield system,Retail,0,11.34,0.0,Credit card
2022-07-01,ORD000631,Wiper Blades,Windshield system,Retail,0,6.29,0.0,Check
2022-08-26,ORD000632,Wiper Blades,Windshield system,Retail,12,6.04,72.48,Cash
2022-09-29,ORD000633,Wiper Blades,Windshield system,Wholesale,21,11.21,235.41,Cash
2022-10-01,ORD000634,Wiper Blades,Windshield system,Wholesale,0,9.52,0.0,Credit card
2022-11-01,ORD000635,Wiper Blades,Windshield system,Wholesale,0,8.18,0.0,Credit card
2022-12-01,ORD000636,Wiper Blades,Windshield system,Wholesale,0,7.54,0.0,Credit card
2023-01-01,ORD000637,Wiper Blades,Windshield system,Wholesale,0,11.51,0.0,Transfer
2023-02-26,ORD000638,Wiper Blades,Windshield system,Wholesale,14,10.45,146.3,Transfer
2023-03-29,ORD000639,Wiper Blades,Windshield system,Wholesale,1,10.63,10.63,Transfer
2023-04-04,ORD000640,Wiper Blades,Windshield system,Retail,13,7.47,97.11,Check
2023-05-01,ORD000641,Wiper Blades,Windshield system,Wholesale,0,7.76,0.0,Transfer
2023-06-29,ORD000642,Wiper Blades,Windshield system,Wholesale,4,7.46,29.84,Check
2023-07-01,ORD000643,Wiper Blades,Windshield system,Retail,0,5.98,0.0,Check
2023-08-01,ORD000644,Wiper Blades,Windshield system,Retail,0,7.15,0.0,Credit card
2023-09-07,ORD000645,Wiper Blades,Windshield system,Retail,10,9.65,96.5,Credit card
2023-10-30,ORD000646,Wiper Blades,Windshield system,Wholesale,1,7.05,7.05,Credit card
2023-11-01,ORD000647,Wiper Blades,Windshield system,Retail,0,11.67,0.0,Transfer
2023-12-21,ORD000648,Wiper Blades,Windshield system,Retail,7,8.33,58.31,Credit card
2024-01-01,ORD000649,Wiper Blades,Windshield system,Retail,0,8.93,0.0,Credit card
2024-02-07,ORD000650,Wiper Blades,Windshield system,Wholesale,5,8.11,40.55,Transfer
2024-03-01,ORD000651,Wiper Blades,Windshield system,Wholesale,0,10.25,0.0,Check
2024-04-28,ORD000652,Wiper Blades,Windshield system,Retail,8,11.12,88.96,Cash
2024-05-01,ORD000653,Wiper Blades,Windshield system,Retail,0,6.8,0.0,Transfer
2024-06-17,ORD000654,Wiper Blades,Windshield system,Retail,17,10.25,174.25,Check
2024-07-03,ORD000655,Wiper Blades,Windshield system,Retail,6,10.81,64.86,Check
2024-08-01,ORD000656,Wiper Blades,Windshield system,Wholesale,0,6.99,0.0,Cash
2024-09-01,ORD000657,Wiper Blades,Windshield system,Wholesale,0,9.69,0.0,Credit card
2024-10-01,ORD000658,Wiper Blades,Windshield system,Wholesale,0,5.58,0.0,Cash
2024-11-01,ORD000659,Wiper Blades,Windshield system,Wholesale,0,9.18,0.0,Credit card
2024-12-27,ORD000660,Wiper Blades,Windshield system,Retail,12,11.54,138.48,Transfer
2020-01-01,ORD000661,Engine Belt,Engine system,Retail,0,14.59,0.0,Transfer
2020-02-29,ORD000662,Engine Belt,Engine system,Retail,21,17.98,377.58,Cash
2020-03-01,ORD000663,Engine Belt,Engine system,Wholesale,0,18.49,0.0,Credit card
2020-04-01,ORD000664,Engine Belt,Engine system,Wholesale,0,13.27,0.0,Cash
2020-05-01,ORD000665,Engine Belt,Engine system,Wholesale,0,21.15,0.0,Transfer
2020-06-01,ORD000666,Engine Belt,Engine system,Retail,0,18.29,0.0,Check
2020-07-07,ORD000667,Engine Belt,Engine system,Retail,28,19.31,540.68,Transfer
2020-08-06,ORD000668,Engine Belt,Engine system,Wholesale,16,15.5,248.0,Cash
2020-09-01,ORD000669,Engine Belt,Engine system,Retail,0,23.66,0.0,Check
2020-10-20,ORD000670,Engine Belt,Engine system,Retail,31,20.64,639.84,Transfer
2020-11-01,ORD000671,Engine Belt,Engine system,Retail,0,19.93,0.0,Check
2020-12-01,ORD000672,Engine Belt,Engine system,Retail,0,17.26,0.0,Credit card
2021-01-01,ORD000673,Engine Belt,Engine system,Retail,0,14.22,0.0,Check
2021-02-01,ORD000674,Engine Belt,Engine system,Retail,0,14.94,0.0,Check
2021-03-01,ORD000675,Engine Belt,Engine system,Retail,0,26.37,0.0,Credit card
2021-04-01,ORD000676,Engine Belt,Engine system,Retail,0,16.77,0.0,Transfer
2021-05-01,ORD000677,Engine Belt,Engine system,Wholesale,0,26.13,0.0,Check
2021-06-01,ORD000678,Engine Belt,Engine system,Wholesale,0,23.72,0.0,Transfer
2021-07-18,ORD000679,Engine Belt,Engine system,Retail,15,20.36,305.4,Credit card
2021-08-01,ORD000680,Engine Belt,Engine system,Retail,0,25.49,0.0,Cash
2021-09-23,ORD000681,Engine Belt,Engine system,Wholesale,40,25.82,1032.8,Credit card
2021-10-02,ORD000682,Engine Belt,Engine system,Retail,20,17.87,357.4,Credit card
2021-11-01,ORD000683,Engine Belt,Engine system,Retail,0,26.69,0.0,Credit card
2021-12-01,ORD000684,Engine Belt,Engine system,Wholesale,0,22.31,0.0,Check
2022-01-01,ORD000685,Engine Belt,Engine system,Wholesale,0,23.33,0.0,Check
2022-02-01,ORD000686,Engine Belt,Engine system,Wholesale,0,19.93,0.0,Check
2022-03-01,ORD000687,Engine Belt,Engine system,Wholesale,0,25.66,0.0,Cash
2022-04-27,ORD000688,Engine Belt,Engine system,Retail,23,20.02,460.46,Credit card
2022-05-11,ORD000689,Engine Belt,Engine system,Wholesale,37,24.42,903.54,Credit card
2022-06-01,ORD000690,Engine Belt,Engine system,Retail,0,25.74,0.0,Credit card
2022-07-12,ORD000691,Engine Belt,Engine system,Retail,19,13.27,252.13,Transfer
2022-08-01,ORD000692,Engine Belt,Engine system,Retail,0,12.87,0.0,Transfer
2022-09-01,ORD000693,Engine Belt,Engine system,Retail,0,20.64,0.0,Credit card
2022-10-01,ORD000694,Engine Belt,Engine system,Wholesale,0,22.19,0.0,Credit card
2022-11-01,ORD000695,Engine Belt,Engine system,Retail,0,13.3,0.0,Check
2022-12-01,ORD000696,Engine Belt,Engine system,Retail,0,16.38,0.0,Credit card
2023-01-10,ORD000697,Engine Belt,Engine system,Retail,25,14.83,370.75,Cash
2023-02-08,ORD000698,Engine Belt,Engine system,Retail,9,15.45,139.05,Check
2023-03-28,ORD000699,Engine Belt,Engine system,Retail,29,17.38,504.02,Credit card
2023-04-19,ORD000700,Engine Belt,Engine system,Retail,1,13.17,13.17,Transfer
2023-05-01,ORD000701,Engine Belt,Engine system,Retail,0,14.51,0.0,Credit card
2023-06-01,ORD000702,Engine Belt,Engine system,Retail,0,24.11,0.0,Transfer
2023-07-01,ORD000703,Engine Belt,Engine system,Wholesale,0,12.36,0.0,Check
2023-08-01,ORD000704,Engine Belt,Engine system,Wholesale,0,20.3,0.0,Transfer
2023-09-01,ORD000705,Engine Belt,Engine system,Retail,0,15.33,0.0,Credit card
2023-10-01,ORD000706,Engine Belt,Engine system,Wholesale,0,21.76,0.0,Credit card
2023-11-17,ORD000707,Engine Belt,Engine system,Wholesale,14,25.0,350.0,Check
2023-12-01,ORD000708,Engine Belt,Engine system,Retail,0,24.81,0.0,Credit card
2024-01-01,ORD000709,Engine Belt,Engine system,Wholesale,20,16.81,336.2,Check
2024-02-01,ORD000710,Engine Belt,Engine system,Retail,0,29.2,0.0,Cash
2024-03-01,ORD000711,Engine Belt,Engine system,Retail,0,12.69,0.0,Transfer
2024-04-01,ORD000712,Engine Belt,Engine system,Wholesale,0,20.43,0.0,Cash
2024-05-05,ORD000713,Engine Belt,Engine system,Retail,23,27.28,627.44,Credit card
2024-06-09,ORD000714,Engine Belt,Engine system,Wholesale,15,18.98,284.7,Credit card
2024-07-01,ORD000715,Engine Belt,Engine system,Retail,0,25.37,0.0,Credit card
2024-08-01,ORD000716,Engine Belt,Engine system,Retail,0,26.15,0.0,Cash
2024-09-23,ORD000717,Engine Belt,Engine system,Retail,16,17.64,282.24,Transfer
2024-10-01,ORD000718,Engine Belt,Engine system,Retail,0,14.16,0.0,Check
2024-11-01,ORD000719,Engine Belt,Engine system,Wholesale,0,14.58,0.0,Check
2024-12-24,ORD000720,Engine Belt,Engine system,Retail,18,12.79,230.22,Check
2020-01-01,ORD000721,Fuel Pump,Fuel system,Retail,0,56.52,0.0,Credit card
2020-02-23,ORD000722,Fuel Pump,Fuel system,Wholesale,4,75.37,301.48,Credit card
2020-03-16,ORD000723,Fuel Pump,Fuel system,Wholesale,1,93.53,93.53,Cash
2020-04-15,ORD000724,Fuel Pump,Fuel system,Wholesale,1,56.65,56.65,Check
2020-05-01,ORD000725,Fuel Pump,Fuel system,Wholesale,11,90.98,1000.78,Credit card
2020-06-08,ORD000726,Fuel Pump,Fuel system,Wholesale,1,92.94,92.94,Cash
2020-07-01,ORD000727,Fuel Pump,Fuel system,Retail,0,99.58,0.0,Check
2020-08-01,ORD000728,Fuel Pump,Fuel system,Retail,0,93.25,0.0,Transfer
2020-09-01,ORD000729,Fuel Pump,Fuel system,Wholesale,0,73.76,0.0,Credit card
2020-10-22,ORD000730,Fuel Pump,Fuel system,Wholesale,1,68.54,68.54,Transfer
2020-11-27,ORD000731,Fuel Pump,Fuel system,Retail,3,54.79,164.37,Transfer
2020-12-01,ORD000732,Fuel Pump,Fuel system,Retail,2,92.15,184.3,Credit card
2021-01-01,ORD000733,Fuel Pump,Fuel system,Retail,0,58.46,0.0,Check
2021-02-01,ORD000734,Fuel Pump,Fuel system,Wholesale,0,95.11,0.0,Cash
2021-03-09,ORD000735,Fuel Pump,Fuel system,Retail,20,93.5,1870.0,Cash
2021-04-01,ORD000736,Fuel Pump,Fuel system,Wholesale,0,97.46,0.0,Cash
2021-05-24,ORD000737,Fuel Pump,Fuel system,Retail,16,73.48,1175.68,Transfer
2021-06-19,ORD000738,Fuel Pump,Fuel system,Retail,9,87.75,789.75,Check
2021-07-01,ORD000739,Fuel Pump,Fuel system,Wholesale,0,80.19,0.0,Cash
2021-08-01,ORD000740,Fuel Pump,Fuel system,Retail,0,68.9,0.0,Check
2021-09-26,ORD000741,Fuel Pump,Fuel system,Wholesale,11,86.98,956.78,Cash
2021-10-01,ORD000742,Fuel Pump,Fuel system,Retail,0,94.91,0.0,Credit card
2021-11-13,ORD000743,Fuel Pump,Fuel system,Wholesale,9,77.04,693.36,Transfer
2021-12-24,ORD000744,Fuel Pump,Fuel system,Retail,8,99.86,798.88,Transfer
2022-01-01,ORD000745,Fuel Pump,Fuel system,Wholesale,0,70.65,0.0,Cash
2022-02-01,ORD000746,Fuel Pump,Fuel system,Retail,0,59.55,0.0,Transfer
2022-03-04,ORD000747,Fuel Pump,Fuel system,Retail,3,49.38,148.14,Check
2022-04-01,ORD000748,Fuel Pump,Fuel system,Wholesale,0,76.15,0.0,Transfer
2022-05-01,ORD000749,Fuel Pump,Fuel system,Wholesale,0,45.11,0.0,Credit card
2022-06-12,ORD000750,Fuel Pump,Fuel system,Retail,1,70.01,70.01,Transfer
2022-07-15,ORD000751,Fuel Pump,Fuel system,Wholesale,1,47.3,47.3,Check
2022-08-01,ORD000752,Fuel Pump,Fuel system,Wholesale,0,50.33,0.0,Transfer
2022-09-10,ORD000753,Fuel Pump,Fuel system,Wholesale,9,91.2,820.8,Transfer
2022-10-01,ORD000754,Fuel Pump,Fuel system,Wholesale,0,53.41,0.0,Check
2022-11-14,ORD000755,Fuel Pump,Fuel system,Wholesale,10,80.2,802.0,Check
2022-12-06,ORD000756,Fuel Pump,Fuel system,Retail,12,76.24,914.88,Check
2023-01-27,ORD000757,Fuel Pump,Fuel system,Retail,16,76.74,1227.84,Transfer
2023-02-18,ORD000758,Fuel Pump,Fuel system,Retail,1,67.58,67.58,Cash
2023-03-24,ORD000759,Fuel Pump,Fuel system,Retail,3,86.1,258.3,Cash
2023-04-01,ORD000760,Fuel Pump,Fuel system,Wholesale,0,95.24,0.0,Cash
2023-05-01,ORD000761,Fuel Pump,Fuel system,Retail,0,46.0,0.0,Check
2023-06-08,ORD000762,Fuel Pump,Fuel system,Wholesale,12,79.72,956.64,Cash
2023-07-05,ORD000763,Fuel Pump,Fuel system,Wholesale,1,61.38,61.38,Credit card
2023-08-10,ORD000764,Fuel Pump,Fuel system,Retail,11,79.41,873.51,Credit card
2023-09-01,ORD000765,Fuel Pump,Fuel system,Retail,0,53.96,0.0,Transfer
2023-10-01,ORD000766,Fuel Pump,Fuel system,Wholesale,0,58.29,0.0,Credit card
2023-11-01,ORD000767,Fuel Pump,Fuel system,Wholesale,0,71.62,0.0,Transfer
2023-12-01,ORD000768,Fuel Pump,Fuel system,Wholesale,0,99.12,0.0,Credit card
2024-01-01,ORD000769,Fuel Pump,Fuel system,Retail,0,86.24,0.0,Check
2024-02-24,ORD000770,Fuel Pump,Fuel system,Retail,9,65.66,590.94,Check
2024-03-01,ORD000771,Fuel Pump,Fuel system,Retail,0,68.87,0.0,Cash
2024-04-01,ORD000772,Fuel Pump,Fuel system,Retail,0,76.06,0.0,Check
2024-05-01,ORD000773,Fuel Pump,Fuel system,Retail,0,95.68,0.0,Cash
2024-06-01,ORD000774,Fuel Pump,Fuel system,Wholesale,0,67.4,0.0,Check
2024-07-06,ORD000775,Fuel Pump,Fuel system,Retail,5,45.03,225.15,Credit card
2024-08-01,ORD000776,Fuel Pump,Fuel system,Retail,0,86.8,0.0,Credit card
2024-09-01,ORD000777,Fuel Pump,Fuel system,Wholesale,0,94.19,0.0,Credit card
2024-10-29,ORD000778,Fuel Pump,Fuel system,Retail,7,95.98,671.86,Check
2024-11-01,ORD000779,Fuel Pump,Fuel system,Retail,0,46.38,0.0,Credit card
2024-12-01,ORD000780,Fuel Pump,Fuel system,Retail,2,62.21,124.42,Credit card
2020-01-06,ORD000781,Throttle Body,Fuel system,Wholesale,39,57.52,2243.28,Transfer
2020-02-15,ORD000782,Throttle Body,Fuel system,Retail,36,59.18,2130.48,Cash
2020-03-08,ORD000783,Throttle Body,Fuel system,Retail,44,44.19,1944.36,Transfer
2020-04-23,ORD000784,Throttle Body,Fuel system,Wholesale,37,75.21,2782.77,Credit card
2020-05-03,ORD000785,Throttle Body,Fuel system,Retail,12,57.81,693.72,Transfer
2020-06-06,ORD000786,Throttle Body,Fuel system,Retail,38,47.01,1786.38,Cash
2020-07-27,ORD000787,Throttle Body,Fuel system,Retail,20,62.61,1252.2,Transfer
2020-08-14,ORD000788,Throttle Body,Fuel system,Retail,33,35.28,1164.24,Transfer
2020-09-10,ORD000789,Throttle Body,Fuel system,Wholesale,33,63.15,2083.95,Credit card
2020-10-02,ORD000790,Throttle Body,Fuel system,Wholesale,44,50.14,2206.16,Transfer
2020-11-06,ORD000791,Throttle Body,Fuel system,Wholesale,32,56.84,1818.88,Transfer
2020-12-24,ORD000792,Throttle Body,Fuel system,Wholesale,22,39.53,869.66,Cash
2021-01-06,ORD000793,Throttle Body,Fuel system,Wholesale,34,41.93,1425.62,Credit card
2021-02-06,ORD000794,Throttle Body,Fuel system,Retail,32,56.4,1804.8,Credit card
2021-03-08,ORD000795,Throttle Body,Fuel system,Retail,55,46.57,2561.35,Transfer
2021-04-29,ORD000796,Throttle Body,Fuel system,Wholesale,42,79.57,3341.94,Check
2021-05-31,ORD000797,Throttle Body,Fuel system,Wholesale,37,74.77,2766.49,Transfer
2021-06-30,ORD000798,Throttle Body,Fuel system,Retail,30,71.53,2145.9,Cash
2021-07-09,ORD000799,Throttle Body,Fuel system,Retail,40,56.79,2271.6,Cash
2021-08-30,ORD000800,Throttle Body,Fuel system,Retail,36,74.77,2691.72,Transfer
2021-09-30,ORD000801,Throttle Body,Fuel system,Wholesale,33,71.36,2354.88,Cash
2021-10-27,ORD000802,Throttle Body,Fuel system,Wholesale,29,45.46,1318.34,Credit card
2021-11-26,ORD000803,Throttle Body,Fuel system,Wholesale,42,46.01,1932.42,Check
2021-12-27,ORD000804,Throttle Body,Fuel system,Wholesale,35,36.4,1274.0,Cash
2022-01-23,ORD000805,Throttle Body,Fuel system,Wholesale,37,40.18,1486.66,Check
2022-02-15,ORD000806,Throttle Body,Fuel system,Wholesale,43,61.56,2647.08,Cash
2022-03-10,ORD000807,Throttle Body,Fuel system,Retail,40,42.19,1687.6,Cash
2022-04-15,ORD000808,Throttle Body,Fuel system,Wholesale,39,48.98,1910.22,Cash
2022-05-01,ORD000809,Throttle Body,Fuel system,Wholesale,16,62.93,1006.88,Credit card
2022-06-01,ORD000810,Throttle Body,Fuel system,Wholesale,19,72.82,1383.58,Transfer
2022-07-03,ORD000811,Throttle Body,Fuel system,Retail,41,71.19,2918.79,Cash
2022-08-10,ORD000812,Throttle Body,Fuel system,Retail,40,75.45,3018.0,Credit card
2022-09-10,ORD000813,Throttle Body,Fuel system,Wholesale,48,44.28,2125.44,Credit card
2022-10-18,ORD000814,Throttle Body,Fuel system,Retail,36,39.39,1418.04,Credit card
2022-11-07,ORD000815,Throttle Body,Fuel system,Retail,29,37.05,1074.45,Check
2022-12-19,ORD000816,Throttle Body,Fuel system,Wholesale,34,48.48,1648.32,Transfer
2023-01-21,ORD000817,Throttle Body,Fuel system,Retail,34,65.54,2228.36,Check
2023-02-09,ORD000818,Throttle Body,Fuel system,Wholesale,32,41.9,1340.8,Check
2023-03-29,ORD000819,Throttle Body,Fuel system,Retail,40,77.88,3115.2,Cash
2023-04-24,ORD000820,Throttle Body,Fuel system,Retail,33,68.53,2261.49,Transfer
2023-05-26,ORD000821,Throttle Body,Fuel system,Wholesale,29,65.75,1906.75,Check
2023-06-18,ORD000822,Throttle Body,Fuel system,Retail,36,75.67,2724.12,Credit card
2023-07-29,ORD000823,Throttle Body,Fuel system,Retail,45,56.86,2558.7,Check
2023-08-08,ORD000824,Throttle Body,Fuel system,Retail,42,76.56,3215.52,Check
2023-09-17,ORD000825,Throttle Body,Fuel system,Wholesale,45,78.3,3523.5,Credit card
2023-10-04,ORD000826,Throttle Body,Fuel system,Retail,36,65.89,2372.04,Cash
2023-11-29,ORD000827,Throttle Body,Fuel system,Wholesale,35,62.92,2202.2,Cash
2023-12-14,ORD000828,Throttle Body,Fuel system,Wholesale,37,55.65,2059.05,Check
2024-01-08,ORD000829,Throttle Body,Fuel system,Retail,32,54.5,1744.0,Credit card
2024-02-03,ORD000830,Throttle Body,Fuel system,Wholesale,43,77.63,3338.09,Cash
2024-03-25,ORD000831,Throttle Body,Fuel system,Retail,56,42.34,2371.04,Credit card
2024-04-19,ORD000832,Throttle Body,Fuel system,Wholesale,38,70.36,2673.68,Credit card
2024-05-10,ORD000833,Throttle Body,Fuel system,Retail,39,35.97,1402.83,Check
2024-06-20,ORD000834,Throttle Body,Fuel system,Retail,43,38.26,1645.18,Credit card
2024-07-17,ORD000835,Throttle Body,Fuel system,Retail,49,69.94,3427.06,Check
2024-08-22,ORD000836,Throttle Body,Fuel system,Wholesale,41,60.19,2467.79,Transfer
2024-09-08,ORD000837,Throttle Body,Fuel system,Wholesale,57,39.86,2272.02,Transfer
2024-10-01,ORD000838,Throttle Body,Fuel system,Retail,29,79.1,2293.9,Transfer
2024-11-12,ORD000839,Throttle Body,Fuel system,Retail,36,77.66,2795.76,Check
2024-12-15,ORD000840,Throttle Body,Fuel system,Retail,22,42.87,943.14,Check
2020-01-01,ORD000841,Radiator,Cooling system,Retail,0,99.89,0.0,Check
2020-02-01,ORD000842,Radiator,Cooling system,Wholesale,0,86.6,0.0,Transfer
2020-03-01,ORD000843,Radiator,Cooling system,Wholesale,0,75.41,0.0,Transfer
2020-04-01,ORD000844,Radiator,Cooling system,Retail,0,67.99,0.0,Transfer
2020-05-01,ORD000845,Radiator,Cooling system,Wholesale,0,81.39,0.0,Check
2020-06-01,ORD000846,Radiator,Cooling system,Wholesale,0,55.34,0.0,Check
2020-07-01,ORD000847,Radiator,Cooling system,Wholesale,0,66.14,0.0,Credit card
2020-08-01,ORD000848,Radiator,Cooling system,Wholesale,0,40.22,0.0,Credit card
2020-09-01,ORD000849,Radiator,Cooling system,Retail,0,67.06,0.0,Transfer
2020-10-01,ORD000850,Radiator,Cooling system,Retail,0,66.13,0.0,Transfer
2020-11-14,ORD000851,Radiator,Cooling system,Retail,18,93.21,1677.78,Check
2020-12-01,ORD000852,Radiator,Cooling system,Retail,0,78.27,0.0,Cash
2021-01-01,ORD000853,Radiator,Cooling system,Retail,0,55.05,0.0,Transfer
2021-02-01,ORD000854,Radiator,Cooling system,Retail,0,40.63,0.0,Transfer
2021-03-01,ORD000855,Radiator,Cooling system,Retail,0,55.07,0.0,Cash
2021-04-30,ORD000856,Radiator,Cooling system,Wholesale,24,95.38,2289.12,Cash
2021-05-19,ORD000857,Radiator,Cooling system,Retail,21,79.81,1676.01,Credit card
2021-06-30,ORD000858,Radiator,Cooling system,Wholesale,16,44.67,714.72,Check
2021-07-01,ORD000859,Radiator,Cooling system,Retail,0,92.37,0.0,Cash
2021-08-01,ORD000860,Radiator,Cooling system,Wholesale,0,87.26,0.0,Credit card
2021-09-01,ORD000861,Radiator,Cooling system,Retail,0,77.95,0.0,Transfer
2021-10-01,ORD000862,Radiator,Cooling system,Wholesale,0,61.38,0.0,Cash
2021-11-01,ORD000863,Radiator,Cooling system,Wholesale,0,69.75,0.0,Transfer
2021-12-19,ORD000864,Radiator,Cooling system,Wholesale,8,74.77,598.16,Transfer
2022-01-31,ORD000865,Radiator,Cooling system,Wholesale,33,56.82,1875.06,Transfer
2022-02-01,ORD000866,Radiator,Cooling system,Retail,8,87.06,696.48,Check
2022-03-08,ORD000867,Radiator,Cooling system,Wholesale,17,71.39,1213.63,Transfer
2022-04-01,ORD000868,Radiator,Cooling system,Retail,0,67.27,0.0,Cash
2022-05-01,ORD000869,Radiator,Cooling system,Retail,0,97.67,0.0,Cash
2022-06-01,ORD000870,Radiator,Cooling system,Retail,0,66.54,0.0,Transfer
2022-07-01,ORD000871,Radiator,Cooling system,Wholesale,0,73.96,0.0,Cash
2022-08-01,ORD000872,Radiator,Cooling system,Retail,0,67.41,0.0,Cash
2022-09-28,ORD000873,Radiator,Cooling system,Wholesale,9,99.28,893.52,Check
2022-10-01,ORD000874,Radiator,Cooling system,Retail,0,46.87,0.0,Transfer
2022-11-03,ORD000875,Radiator,Cooling system,Retail,19,52.75,1002.25,Cash
2022-12-01,ORD000876,Radiator,Cooling system,Wholesale,0,62.72,0.0,Cash
2023-01-01,ORD000877,Radiator,Cooling system,Wholesale,0,49.07,0.0,Transfer
2023-02-23,ORD000878,Radiator,Cooling system,Retail,26,84.87,2206.62,Transfer
2023-03-01,ORD000879,Radiator,Cooling system,Retail,0,41.59,0.0,Credit card
2023-04-11,ORD000880,Radiator,Cooling system,Retail,22,94.06,2069.32,Check
2023-05-01,ORD000881,Radiator,Cooling system,Retail,0,71.41,0.0,Check
2023-06-01,ORD000882,Radiator,Cooling system,Wholesale,0,67.13,0.0,Check
2023-07-01,ORD000883,Radiator,Cooling system,Retail,0,48.24,0.0,Check
2023-08-01,ORD000884,Radiator,Cooling system,Retail,0,90.72,0.0,Credit card
2023-09-11,ORD000885,Radiator,Cooling system,Wholesale,9,69.91,629.19,Credit card
2023-10-09,ORD000886,Radiator,Cooling system,Wholesale,14,53.49,748.86,Transfer
2023-11-06,ORD000887,Radiator,Cooling system,Wholesale,12,43.04,516.48,Cash
2023-12-12,ORD000888,Radiator,Cooling system,Wholesale,13,63.97,831.61,Check
2024-01-01,ORD000889,Radiator,Cooling system,Wholesale,0,44.05,0.0,Cash
2024-02-01,ORD000890,Radiator,Cooling system,Retail,0,54.6,0.0,Credit card
2024-03-26,ORD000891,Radiator,Cooling system,Retail,5,82.17,410.85,Cash
2024-04-01,ORD000892,Radiator,Cooling system,Wholesale,0,71.87,0.0,Check
2024-05-15,ORD000893,Radiator,Cooling system,Retail,14,88.56,1239.84,Credit card
2024-06-01,ORD000894,Radiator,Cooling system,Retail,0,79.43,0.0,Cash
2024-07-01,ORD000895,Radiator,Cooling system,Wholesale,0,69.13,0.0,Credit card
2024-08-18,ORD000896,Radiator,Cooling system,Retail,31,97.34,3017.54,Transfer
2024-09-24,ORD000897,Radiator,Cooling system,Wholesale,35,88.07,3082.45,Credit card
2024-10-01,ORD000898,Radiator,Cooling system,Retail,0,65.83,0.0,Check
2024-11-01,ORD000899,Radiator,Cooling system,Wholesale,0,60.51,0.0,Check
2024-12-08,ORD000900,Radiator,Cooling system,Wholesale,7,79.27,554.89,Transfer
2020-01-06,ORD000901,Water Pump,Cooling system,Wholesale,50,58.65,2932.5,Credit card
2020-02-25,ORD000902,Water Pump,Cooling system,Wholesale,44,52.83,2324.52,Credit card
2020-03-10,ORD000903,Water Pump,Cooling system,Wholesale,30,64.53,1935.9,Credit card
2020-04-28,ORD000904,Water Pump,Cooling system,Retail,49,81.49,3993.01,Cash
2020-05-09,ORD000905,Water Pump,Cooling system,Retail,58,60.56,3512.48,Transfer
2020-06-08,ORD000906,Water Pump,Cooling system,Retail,42,80.09,3363.78,Credit card
2020-07-15,ORD000907,Water Pump,Cooling system,Retail,50,58.66,2933.0,Transfer
2020-08-06,ORD000908,Water Pump,Cooling system,Retail,48,50.03,2401.44,Check
2020-09-06,ORD000909,Water Pump,Cooling system,Retail,45,63.56,2860.2,Transfer
2020-10-05,ORD000910,Water Pump,Cooling system,Retail,38,79.67,3027.46,Credit card
2020-11-05,ORD000911,Water Pump,Cooling system,Wholesale,29,43.65,1265.85,Cash
2020-12-27,ORD000912,Water Pump,Cooling system,Wholesale,45,57.59,2591.55,Cash
2021-01-01,ORD000913,Water Pump,Cooling system,Retail,50,74.14,3707.0,Check
2021-02-17,ORD000914,Water Pump,Cooling system,Wholesale,41,39.57,1622.37,Cash
2021-03-18,ORD000915,Water Pump,Cooling system,Wholesale,50,63.89,3194.5,Check
2021-04-24,ORD000916,Water Pump,Cooling system,Wholesale,37,57.94,2143.78,Check
2021-05-15,ORD000917,Water Pump,Cooling system,Wholesale,52,49.49,2573.48,Transfer
2021-06-30,ORD000918,Water Pump,Cooling system,Retail,48,83.17,3992.16,Transfer
2021-07-16,ORD000919,Water Pump,Cooling system,Retail,53,56.88,3014.64,Transfer
2021-08-11,ORD000920,Water Pump,Cooling system,Retail,60,39.3,2358.0,Check
2021-09-28,ORD000921,Water Pump,Cooling system,Retail,36,43.8,1576.8,Cash
2021-10-25,ORD000922,Water Pump,Cooling system,Wholesale,39,62.12,2422.68,Credit card
2021-11-11,ORD000923,Water Pump,Cooling system,Wholesale,47,35.23,1655.81,Transfer
2021-12-31,ORD000924,Water Pump,Cooling system,Retail,44,72.8,3203.2,Check
2022-01-14,ORD000925,Water Pump,Cooling system,Wholesale,48,70.12,3365.76,Check
2022-02-03,ORD000926,Water Pump,Cooling system,Wholesale,54,65.65,3545.1,Credit card
2022-03-16,ORD000927,Water Pump,Cooling system,Wholesale,52,53.66,2790.32,Transfer
2022-04-16,ORD000928,Water Pump,Cooling system,Retail,51,43.2,2203.2,Cash
