reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2023-07-14,Shock Absorber,Suspension & traction,2,4059.26,286.86,8118.52,Wholesale Client,Bank Transfer,Completed,ORD016709,Automated migration
2023-07-14,Shock Absorber,Suspension & traction,3,3353.51,439.18,10060.53,Retail Client,Bank Transfer,Completed,ORD016712,Automated migration
2023-07-14,Shock Absorber,Suspension & traction,1,3722.3,121.62,3722.3,Wholesale Client,Check,Completed,ORD016716,Automated migration
2023-07-14,Shock Absorber,Suspension & traction,1,3241.55,160.48,3241.55,Retail Client,Cash,Completed,ORD016764,Automated migration
2023-07-14,Shock Absorber,Suspension & traction,2,3215.26,214.41,6430.52,Wholesale Client,Maya,Completed,ORD016811,Automated migration
2023-07-14,Shock Absorber,Suspension & traction,2,4028.24,267.79,8056.48,Wholesale Client,Check,Completed,ORD016830,Automated migration
2023-07-15,Air Filter,Engine system,1,277.21,35.67,277.21,Retail Client,Check,Completed,ORD007002,Automated migration
2023-07-15,Air Filter,Engine system,2,278.16,43.12,556.32,Wholesale Client,Check,Completed,ORD007032,Automated migration
2023-07-15,Alternator,Electrical system,1,11155.61,420.5,11155.61,Retail Client,Cash,Completed,ORD023109,Automated migration
2023-07-15,Brake Pads,Braking system,1,1092.7,74.74,1092.7,Retail Client,Cash,Completed,ORD011348,Automated migration
2023-07-15,Brake Pads,Braking system,1,1490.69,75.15,1490.69,Retail Client,Maya,Completed,ORD011402,Automated migration
2023-07-15,Brake Pads,Braking system,2,1559.36,176.68,3118.72,Retail Client,Bank Transfer,Completed,ORD011406,Automated migration
2023-07-15,Catalytic Converter,Exhaust system,1,12188.7,474.98,12188.7,Wholesale Client,Check,Completed,ORD026036,Automated migration
2023-07-15,Catalytic Converter,Exhaust system,1,14539.24,590.47,14539.24,Retail Client,Check,Completed,ORD026043,Automated migration
2023-07-15,Catalytic Converter,Exhaust system,1,18485.48,554.12,18485.48,Wholesale Client,Cash,Completed,ORD026075,Automated migration
2023-07-15,Oil Filter,Engine system,1,253.94,43.63,253.94,Wholesale Client,Check,Completed,ORD002676,Automated migration
2023-07-15,Oil Filter,Engine system,1,162.46,29.2,162.46,Retail Client,GCash,Completed,ORD002684,Automated migration
2023-07-15,Oil Filter,Engine system,1,194.69,36.01,194.69,Retail Client,GCash,Completed,ORD002727,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,2966.34,95.11,2966.34,Retail Client,GCash,Completed,ORD016670,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,2,3285.31,256.34,6570.62,Retail Client,Bank Transfer,Completed,ORD016673,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,3174.5,116.35,3174.5,Retail Client,Cash,Completed,ORD016689,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,2438.66,87.16,2438.66,Retail Client,Cash,Completed,ORD016707,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,2598.97,103.35,2598.97,Wholesale Client,Maya,Completed,ORD016715,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,3117.27,187.58,3117.27,Retail Client,Check,Completed,ORD016772,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,2,3166.65,265.68,6333.3,Wholesale Client,Maya,Completed,ORD016774,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,1,2640.58,122.59,2640.58,Retail Client,GCash,Completed,ORD016790,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,3,3831.89,535.2,11495.67,Wholesale Client,Bank Transfer,Completed,ORD016803,Automated migration
2023-07-15,Shock Absorber,Suspension & traction,3,4194.24,297.06,12582.72,Retail Client,Maya,Completed,ORD016829,Automated migration
2023-07-16,Air Filter,Engine system,2,332.45,46.29,664.9,Retail Client,Bank Transfer,Completed,ORD007047,Automated migration
2023-07-16,Alternator,Electrical system,3,10863.66,1282.74,32590.98,Wholesale Client,Bank Transfer,Completed,ORD023111,Automated migration
2023-07-16,Alternator,Electrical system,1,8789.01,378.24,8789.01,Wholesale Client,Maya,Completed,ORD023118,Automated migration
2023-07-16,Brake Pads,Braking system,1,1226.39,84.29,1226.39,Wholesale Client,Bank Transfer,Completed,ORD011333,Automated migration
2023-07-16,Brake Pads,Braking system,2,1346.95,111.43,2693.9,Wholesale Client,Check,Completed,ORD011382,Automated migration
2023-07-16,Brake Pads,Braking system,1,1351.06,70.81,1351.06,Retail Client,GCash,Completed,ORD011388,Automated migration
2023-07-16,Brake Pads,Braking system,2,1330.28,159.01,2660.56,Retail Client,Bank Transfer,Completed,ORD011390,Automated migration
2023-07-16,Brake Pads,Braking system,2,1298.9,169.9,2597.8,Wholesale Client,Check,Completed,ORD011405,Automated migration
2023-07-16,Brake Pads,Braking system,1,1534.57,92.89,1534.57,Retail Client,Check,Completed,ORD011408,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,2,20419.08,1645.24,40838.16,Retail Client,GCash,Completed,ORD026001,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,1,21653.71,633.52,21653.71,Retail Client,Maya,Completed,ORD026024,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,1,13951.73,458.43,13951.73,Retail Client,GCash,Completed,ORD026028,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,1,19865.48,895.87,19865.48,Retail Client,GCash,Completed,ORD026038,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,4,19653.42,2790.22,78613.68,Retail Client,GCash,Completed,ORD026062,Automated migration
2023-07-16,Catalytic Converter,Exhaust system,1,21041.59,982.43,21041.59,Wholesale Client,Cash,Completed,ORD026073,Automated migration
2023-07-16,Shock Absorber,Suspension & traction,2,3570.51,316.57,7141.02,Wholesale Client,Check,Completed,ORD016724,Automated migration
2023-07-16,Shock Absorber,Suspension & traction,1,3234.61,154.47,3234.61,Wholesale Client,Cash,Completed,ORD016752,Automated migration
2023-07-16,Shock Absorber,Suspension & traction,1,4076.0,129.41,4076.0,Wholesale Client,Cash,Completed,ORD016807,Automated migration
2023-07-16,Shock Absorber,Suspension & traction,1,3027.5,172.88,3027.5,Wholesale Client,Bank Transfer,Completed,ORD016823,Automated migration
2023-07-17,Air Filter,Engine system,2,226.36,56.25,452.72,Retail Client,Cash,Completed,ORD007001,Automated migration
2023-07-17,Alternator,Electrical system,1,12209.49,442.88,12209.49,Wholesale Client,Maya,Completed,ORD023099,Automated migration
2023-07-17,Brake Pads,Braking system,2,1199.46,98.79,2398.92,Wholesale Client,Bank Transfer,Completed,ORD011342,Automated migration
2023-07-17,Brake Pads,Braking system,1,1025.27,100.34,1025.27,Wholesale Client,Check,Completed,ORD011346,Automated migration
2023-07-17,Brake Pads,Braking system,1,1432.58,79.8,1432.58,Retail Client,Check,Completed,ORD011356,Automated migration
2023-07-17,Brake Pads,Braking system,1,1369.68,65.28,1369.68,Wholesale Client,GCash,Completed,ORD011395,Automated migration
2023-07-17,Brake Pads,Braking system,2,1028.86,66.45,2057.72,Wholesale Client,Bank Transfer,Completed,ORD011411,Automated migration
2023-07-17,Oil Filter,Engine system,1,207.07,34.44,207.07,Wholesale Client,Maya,Completed,ORD002678,Automated migration
2023-07-17,Oil Filter,Engine system,3,226.56,43.88,679.68,Wholesale Client,Check,Completed,ORD002682,Automated migration
2023-07-17,Oil Filter,Engine system,2,237.2,61.69,474.4,Wholesale Client,Cash,Completed,ORD002691,Automated migration
2023-07-17,Oil Filter,Engine system,3,169.41,64.01,508.23,Retail Client,Maya,Completed,ORD002730,Automated migration
2023-07-17,Oil Filter,Engine system,2,210.23,43.81,420.46,Wholesale Client,Bank Transfer,Completed,ORD002731,Automated migration
2023-07-17,Shock Absorber,Suspension & traction,4,3262.78,519.38,13051.12,Wholesale Client,Maya,Completed,ORD016726,Automated migration
2023-07-17,Shock Absorber,Suspension & traction,1,3432.52,146.74,3432.52,Wholesale Client,Bank Transfer,Completed,ORD016741,Automated migration
2023-07-17,Shock Absorber,Suspension & traction,1,3069.77,182.51,3069.77,Wholesale Client,Bank Transfer,Completed,ORD016754,Automated migration
2023-07-17,Shock Absorber,Suspension & traction,1,3507.98,203.52,3507.98,Wholesale Client,Bank Transfer,Completed,ORD016782,Automated migration
2023-07-18,Air Filter,Engine system,1,250.29,46.72,250.29,Retail Client,GCash,Completed,ORD007014,Automated migration
2023-07-18,Air Filter,Engine system,1,339.95,40.59,339.95,Retail Client,GCash,Completed,ORD007015,Automated migration
2023-07-18,Air Filter,Engine system,2,257.34,55.79,514.68,Retail Client,GCash,Completed,ORD007027,Automated migration
2023-07-18,Air Filter,Engine system,4,344.05,60.19,1376.2,Wholesale Client,Bank Transfer,Completed,ORD007042,Automated migration
2023-07-18,Alternator,Electrical system,2,8317.47,803.71,16634.94,Wholesale Client,Check,Completed,ORD023094,Automated migration
2023-07-18,Alternator,Electrical system,2,6807.57,409.25,13615.14,Wholesale Client,Maya,Completed,ORD023127,Automated migration
2023-07-18,Brake Pads,Braking system,1,1472.71,91.45,1472.71,Wholesale Client,GCash,Completed,ORD011401,Automated migration
2023-07-18,Brake Pads,Braking system,1,978.92,51.76,978.92,Retail Client,Cash,Completed,ORD011412,Automated migration
2023-07-18,Catalytic Converter,Exhaust system,1,18319.18,694.92,18319.18,Retail Client,Maya,Completed,ORD026004,Automated migration
2023-07-18,Catalytic Converter,Exhaust system,2,22621.91,988.86,45243.82,Retail Client,GCash,Completed,ORD026007,Automated migration
2023-07-18,Catalytic Converter,Exhaust system,1,20550.06,917.43,20550.06,Wholesale Client,Check,Completed,ORD026055,Automated migration
2023-07-18,Catalytic Converter,Exhaust system,2,18139.32,1804.28,36278.64,Retail Client,Bank Transfer,Completed,ORD026066,Automated migration
2023-07-18,Oil Filter,Engine system,2,143.25,55.8,286.5,Retail Client,GCash,Completed,ORD002700,Automated migration
2023-07-18,Oil Filter,Engine system,1,160.77,25.55,160.77,Retail Client,Check,Completed,ORD002706,Automated migration
2023-07-18,Oil Filter,Engine system,2,147.09,37.15,294.18,Wholesale Client,Cash,Completed,ORD002714,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,2,3616.31,304.98,7232.62,Retail Client,Cash,Completed,ORD016708,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,1,3542.56,126.0,3542.56,Retail Client,Cash,Completed,ORD016733,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,3,3707.19,523.34,11121.57,Retail Client,Cash,Completed,ORD016746,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,1,2721.81,112.52,2721.81,Retail Client,Maya,Completed,ORD016748,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,3,3028.29,210.46,9084.87,Retail Client,Check,Completed,ORD016779,Automated migration
2023-07-18,Shock Absorber,Suspension & traction,1,3522.82,163.7,3522.82,Retail Client,Bank Transfer,Completed,ORD016783,Automated migration
2023-07-18,Wheel Bearing,Drivetrain,3,2292.5,207.82,6877.5,Wholesale Client,Maya,Completed,ORD019578,Automated migration
2023-07-19,Air Filter,Engine system,1,253.2,57.69,253.2,Retail Client,Maya,Completed,ORD007009,Automated migration
2023-07-19,Brake Pads,Braking system,2,1200.96,108.87,2401.92,Retail Client,GCash,Completed,ORD011381,Automated migration
2023-07-19,Catalytic Converter,Exhaust system,1,13868.09,660.62,13868.09,Retail Client,Maya,Completed,ORD026019,Automated migration
2023-07-19,Catalytic Converter,Exhaust system,3,23976.98,2500.82,71930.94,Wholesale Client,Check,Completed,ORD026022,Automated migration
2023-07-19,Catalytic Converter,Exhaust system,2,23817.37,1788.97,47634.74,Retail Client,Cash,Completed,ORD026025,Automated migration
2023-07-19,Oil Filter,Engine system,1,199.47,31.03,199.47,Retail Client,GCash,Completed,ORD002693,Automated migration
2023-07-19,Oil Filter,Engine system,2,215.08,30.69,430.16,Retail Client,Bank Transfer,Completed,ORD002694,Automated migration
2023-07-19,Oil Filter,Engine system,2,241.14,59.98,482.28,Wholesale Client,GCash,Completed,ORD002698,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,2593.62,119.87,2593.62,Retail Client,Bank Transfer,Completed,ORD016703,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,4162.71,157.06,4162.71,Wholesale Client,GCash,Completed,ORD016714,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,3,3055.09,354.24,9165.27,Retail Client,Cash,Completed,ORD016740,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,3370.17,133.01,3370.17,Retail Client,Cash,Completed,ORD016763,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,2,3584.18,362.25,7168.36,Retail Client,Check,Completed,ORD016775,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,2,3196.0,347.39,6392.0,Wholesale Client,Cash,Completed,ORD016777,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,2803.25,141.49,2803.25,Wholesale Client,GCash,Completed,ORD016800,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,3793.93,210.65,3793.93,Retail Client,Maya,Completed,ORD016804,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,2655.53,153.93,2655.53,Retail Client,Check,Completed,ORD016809,Automated migration
2023-07-19,Shock Absorber,Suspension & traction,1,4037.82,137.16,4037.82,Retail Client,Cash,Completed,ORD016828,Automated migration
2023-07-19,Wheel Bearing,Drivetrain,1,1803.94,76.97,1803.94,Retail Client,Bank Transfer,Completed,ORD019571,Automated migration
2023-07-20,Air Filter,Engine system,1,303.51,30.46,303.51,Wholesale Client,Cash,Completed,ORD007011,Automated migration
2023-07-20,Air Filter,Engine system,1,297.97,52.61,297.97,Retail Client,Bank Transfer,Completed,ORD007025,Automated migration
2023-07-20,Alternator,Electrical system,1,9464.98,328.71,9464.98,Wholesale Client,GCash,Completed,ORD023086,Automated migration
2023-07-20,Alternator,Electrical system,1,9360.12,317.48,9360.12,Retail Client,Bank Transfer,Completed,ORD023092,Automated migration
2023-07-20,Alternator,Electrical system,1,7018.63,261.55,7018.63,Retail Client,Maya,Completed,ORD023121,Automated migration
2023-07-20,Brake Pads,Braking system,2,987.42,116.07,1974.84,Wholesale Client,Bank Transfer,Completed,ORD011336,Automated migration
2023-07-20,Brake Pads,Braking system,1,1042.44,54.29,1042.44,Retail Client,Cash,Completed,ORD011369,Automated migration
2023-07-20,Catalytic Converter,Exhaust system,1,12860.4,551.84,12860.4,Retail Client,Cash,Completed,ORD025996,Automated migration
2023-07-20,Catalytic Converter,Exhaust system,1,17684.09,881.95,17684.09,Wholesale Client,Bank Transfer,Completed,ORD026013,Automated migration
2023-07-20,Catalytic Converter,Exhaust system,1,16115.84,715.17,16115.84,Retail Client,Cash,Completed,ORD026015,Automated migration
2023-07-20,Catalytic Converter,Exhaust system,1,18546.09,499.97,18546.09,Retail Client,Maya,Completed,ORD026017,Automated migration
2023-07-20,Catalytic Converter,Exhaust system,1,16915.25,425.36,16915.25,Retail Client,Bank Transfer,Completed,ORD026023,Automated migration
2023-07-20,Oil Filter,Engine system,1,251.22,29.01,251.22,Wholesale Client,Check,Completed,ORD002689,Automated migration
2023-07-20,Shock Absorber,Suspension & traction,1,3997.33,243.41,3997.33,Retail Client,Bank Transfer,Completed,ORD016717,Automated migration
2023-07-20,Shock Absorber,Suspension & traction,1,3386.16,186.38,3386.16,Wholesale Client,Cash,Completed,ORD016734,Automated migration
2023-07-20,Shock Absorber,Suspension & traction,2,3073.19,276.18,6146.38,Wholesale Client,Cash,Completed,ORD016773,Automated migration
2023-07-20,Shock Absorber,Suspension & traction,1,2737.97,88.24,2737.97,Wholesale Client,Cash,Completed,ORD016795,Automated migration
2023-07-20,Shock Absorber,Suspension & traction,3,3304.27,448.05,9912.81,Retail Client,Check,Completed,ORD016817,Automated migration
2023-07-21,Air Filter,Engine system,2,308.5,57.87,617.0,Retail Client,Maya,Completed,ORD007048,Automated migration
2023-07-21,Alternator,Electrical system,2,7273.47,744.32,14546.94,Retail Client,Bank Transfer,Completed,ORD023120,Automated migration
2023-07-21,Brake Pads,Braking system,2,1389.97,137.48,2779.94,Wholesale Client,GCash,Completed,ORD011343,Automated migration
2023-07-21,Brake Pads,Braking system,1,1502.15,81.04,1502.15,Wholesale Client,GCash,Completed,ORD011370,Automated migration
2023-07-21,Brake Pads,Braking system,2,1494.59,161.04,2989.18,Wholesale Client,Cash,Completed,ORD011399,Automated migration
2023-07-21,Catalytic Converter,Exhaust system,3,15682.11,2303.46,47046.33,Wholesale Client,Cash,Completed,ORD026020,Automated migration
2023-07-21,Catalytic Converter,Exhaust system,2,17630.38,1390.17,35260.76,Retail Client,GCash,Completed,ORD026061,Automated migration
2023-07-21,Catalytic Converter,Exhaust system,3,15554.8,1325.61,46664.4,Retail Client,GCash,Completed,ORD026077,Automated migration
2023-07-21,Oil Filter,Engine system,2,235.23,58.02,470.46,Wholesale Client,GCash,Completed,ORD002695,Automated migration
2023-07-21,Oil Filter,Engine system,1,208.11,37.29,208.11,Retail Client,Check,Completed,ORD002699,Automated migration
2023-07-21,Oil Filter,Engine system,3,219.07,57.28,657.21,Wholesale Client,GCash,Completed,ORD002719,Automated migration
2023-07-21,Oil Filter,Engine system,1,247.21,30.37,247.21,Wholesale Client,GCash,Completed,ORD002738,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,2,2978.64,287.85,5957.28,Retail Client,Cash,Completed,ORD016687,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,1,3365.09,176.72,3365.09,Wholesale Client,Cash,Completed,ORD016713,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,1,2679.21,90.54,2679.21,Wholesale Client,GCash,Completed,ORD016755,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,1,3128.09,163.23,3128.09,Retail Client,GCash,Completed,ORD016760,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,2,4040.07,283.04,8080.14,Wholesale Client,Cash,Completed,ORD016787,Automated migration
2023-07-21,Shock Absorber,Suspension & traction,1,3542.39,196.9,3542.39,Retail Client,Cash,Completed,ORD016825,Automated migration
2023-07-22,Air Filter,Engine system,1,254.01,37.12,254.01,Wholesale Client,Cash,Completed,ORD007005,Automated migration
2023-07-22,Air Filter,Engine system,2,282.88,53.38,565.76,Retail Client,Maya,Completed,ORD007030,Automated migration
2023-07-22,Air Filter,Engine system,2,241.91,59.62,483.82,Retail Client,GCash,Completed,ORD007037,Automated migration
2023-07-22,Alternator,Electrical system,1,12487.45,414.66,12487.45,Retail Client,GCash,Completed,ORD023095,Automated migration
2023-07-22,Alternator,Electrical system,2,6924.52,582.8,13849.04,Wholesale Client,Bank Transfer,Completed,ORD023125,Automated migration
2023-07-22,Catalytic Converter,Exhaust system,3,22130.29,1515.3,66390.87,Wholesale Client,Check,Completed,ORD026006,Automated migration
2023-07-22,Catalytic Converter,Exhaust system,2,22639.47,1138.32,45278.94,Wholesale Client,Cash,Completed,ORD026060,Automated migration
2023-07-22,Catalytic Converter,Exhaust system,1,20138.4,960.56,20138.4,Wholesale Client,Bank Transfer,Completed,ORD026074,Automated migration
2023-07-22,Oil Filter,Engine system,2,171.65,62.27,343.3,Retail Client,Maya,Completed,ORD002716,Automated migration
2023-07-22,Oil Filter,Engine system,3,243.33,52.43,729.99,Wholesale Client,Maya,Completed,ORD002718,Automated migration
2023-07-22,Oil Filter,Engine system,3,220.8,41.22,662.4,Wholesale Client,Cash,Completed,ORD002725,Automated migration
2023-07-22,Shock Absorber,Suspension & traction,1,3037.73,142.03,3037.73,Retail Client,Check,Completed,ORD016744,Automated migration
2023-07-22,Shock Absorber,Suspension & traction,3,2646.6,396.29,7939.8,Wholesale Client,Maya,Completed,ORD016753,Automated migration
2023-07-22,Shock Absorber,Suspension & traction,1,3181.98,104.31,3181.98,Retail Client,Check,Completed,ORD016805,Automated migration
2023-07-23,Air Filter,Engine system,1,340.64,37.37,340.64,Retail Client,Bank Transfer,Completed,ORD006998,Automated migration
2023-07-23,Air Filter,Engine system,2,228.52,49.19,457.04,Retail Client,Maya,Completed,ORD006999,Automated migration
2023-07-23,Air Filter,Engine system,1,254.39,50.73,254.39,Retail Client,Check,Completed,ORD007026,Automated migration
2023-07-23,Air Filter,Engine system,2,261.41,37.09,522.82,Wholesale Client,Maya,Completed,ORD007028,Automated migration
2023-07-23,Alternator,Electrical system,1,8223.43,395.15,8223.43,Wholesale Client,Bank Transfer,Completed,ORD023107,Automated migration
2023-07-23,Brake Pads,Braking system,1,974.2,72.81,974.2,Retail Client,Maya,Completed,ORD011345,Automated migration
2023-07-23,Brake Pads,Braking system,1,1574.79,76.18,1574.79,Retail Client,Bank Transfer,Completed,ORD011368,Automated migration
2023-07-23,Brake Pads,Braking system,3,1539.91,246.36,4619.73,Retail Client,GCash,Completed,ORD011383,Automated migration
2023-07-23,Brake Pads,Braking system,3,1517.54,211.84,4552.62,Retail Client,Cash,Completed,ORD011385,Automated migration
2023-07-23,Brake Pads,Braking system,2,1206.6,107.08,2413.2,Wholesale Client,Maya,Completed,ORD011393,Automated migration
2023-07-23,Catalytic Converter,Exhaust system,2,18457.86,1332.0,36915.72,Wholesale Client,Bank Transfer,Completed,ORD026029,Automated migration
2023-07-23,Catalytic Converter,Exhaust system,3,12553.34,1653.79,37660.02,Wholesale Client,Cash,Completed,ORD026076,Automated migration
2023-07-23,Oil Filter,Engine system,3,259.92,52.99,779.76,Retail Client,Maya,Completed,ORD002671,Automated migration
2023-07-23,Oil Filter,Engine system,2,231.46,49.3,462.92,Wholesale Client,Bank Transfer,Completed,ORD002696,Automated migration
2023-07-23,Oil Filter,Engine system,1,245.35,52.18,245.35,Wholesale Client,Bank Transfer,Completed,ORD002726,Automated migration
2023-07-23,Shock Absorber,Suspension & traction,2,4007.93,280.98,8015.86,Retail Client,Bank Transfer,Completed,ORD016727,Automated migration
2023-07-23,Shock Absorber,Suspension & traction,1,3205.44,112.23,3205.44,Retail Client,Maya,Completed,ORD016743,Automated migration
2023-07-23,Shock Absorber,Suspension & traction,1,3403.17,145.61,3403.17,Wholesale Client,GCash,Completed,ORD016808,Automated migration
2023-07-24,Air Filter,Engine system,3,341.27,59.7,1023.81,Wholesale Client,Maya,Completed,ORD007006,Automated migration
2023-07-24,Alternator,Electrical system,3,10084.57,999.83,30253.71,Wholesale Client,Bank Transfer,Completed,ORD023093,Automated migration
2023-07-24,Alternator,Electrical system,1,6864.01,223.61,6864.01,Retail Client,GCash,Completed,ORD023098,Automated migration
2023-07-24,Brake Pads,Braking system,1,1536.16,104.67,1536.16,Retail Client,Bank Transfer,Completed,ORD011349,Automated migration
2023-07-24,Brake Pads,Braking system,1,1407.31,98.93,1407.31,Retail Client,Check,Completed,ORD011358,Automated migration
2023-07-24,Brake Pads,Braking system,2,1324.7,103.89,2649.4,Wholesale Client,Check,Completed,ORD011409,Automated migration
2023-07-24,Catalytic Converter,Exhaust system,2,17248.93,1713.67,34497.86,Retail Client,Maya,Completed,ORD026010,Automated migration
2023-07-24,Catalytic Converter,Exhaust system,1,18698.95,823.8,18698.95,Retail Client,Maya,Completed,ORD026047,Automated migration
2023-07-24,Catalytic Converter,Exhaust system,2,19074.01,1516.9,38148.02,Wholesale Client,Cash,Completed,ORD026048,Automated migration
2023-07-24,Catalytic Converter,Exhaust system,2,18924.85,1337.76,37849.7,Wholesale Client,Maya,Completed,ORD026059,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,1,3261.97,124.51,3261.97,Wholesale Client,GCash,Completed,ORD016680,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,2,3671.04,389.09,7342.08,Retail Client,Maya,Completed,ORD016682,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,3,2693.93,203.64,8081.79,Wholesale Client,Check,Completed,ORD016705,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,1,3550.82,172.52,3550.82,Retail Client,Maya,Completed,ORD016725,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,3,3335.74,379.84,10007.22,Wholesale Client,Maya,Completed,ORD016756,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,1,3671.79,214.3,3671.79,Wholesale Client,Bank Transfer,Completed,ORD016771,Automated migration
2023-07-24,Shock Absorber,Suspension & traction,2,3055.49,227.65,6110.98,Wholesale Client,Check,Completed,ORD016827,Automated migration
2023-07-25,Air Filter,Engine system,1,246.43,49.26,246.43,Retail Client,GCash,Completed,ORD007007,Automated migration
2023-07-25,Air Filter,Engine system,1,305.43,40.99,305.43,Retail Client,Cash,Completed,ORD007031,Automated migration
2023-07-25,Alternator,Electrical system,2,12359.64,567.62,24719.28,Retail Client,Bank Transfer,Completed,ORD023101,Automated migration
2023-07-25,Alternator,Electrical system,2,10106.49,470.61,20212.98,Wholesale Client,Cash,Completed,ORD023103,Automated migration
2023-07-25,Alternator,Electrical system,1,8083.09,250.9,8083.09,Wholesale Client,Bank Transfer,Completed,ORD023113,Automated migration
2023-07-25,Brake Pads,Braking system,3,974.74,100.06,2924.22,Wholesale Client,Check,Completed,ORD011344,Automated migration
2023-07-25,Brake Pads,Braking system,1,965.42,60.96,965.42,Retail Client,Check,Completed,ORD011353,Automated migration
2023-07-25,Brake Pads,Braking system,3,998.82,160.11,2996.46,Wholesale Client,Cash,Completed,ORD011366,Automated migration
2023-07-25,Brake Pads,Braking system,3,1099.55,172.54,3298.65,Retail Client,Maya,Completed,ORD011397,Automated migration
2023-07-25,Catalytic Converter,Exhaust system,1,14260.06,723.68,14260.06,Wholesale Client,Bank Transfer,Completed,ORD026018,Automated migration
2023-07-25,Catalytic Converter,Exhaust system,2,22292.93,1521.29,44585.86,Retail Client,GCash,Completed,ORD026026,Automated migration
2023-07-25,Catalytic Converter,Exhaust system,1,15828.81,490.27,15828.81,Retail Client,GCash,Completed,ORD026031,Automated migration
2023-07-25,Catalytic Converter,Exhaust system,1,15949.25,773.47,15949.25,Wholesale Client,Check,Completed,ORD026045,Automated migration
2023-07-25,Oil Filter,Engine system,2,213.13,59.8,426.26,Wholesale Client,GCash,Completed,ORD002688,Automated migration
2023-07-25,Oil Filter,Engine system,1,216.46,40.17,216.46,Wholesale Client,Maya,Completed,ORD002690,Automated migration
2023-07-25,Oil Filter,Engine system,2,158.78,40.8,317.56,Retail Client,Cash,Completed,ORD002707,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,2884.96,163.97,2884.96,Retail Client,Check,Completed,ORD016699,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,2973.96,100.1,2973.96,Retail Client,Check,Completed,ORD016729,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,2625.71,96.73,2625.71,Retail Client,Maya,Completed,ORD016731,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,2894.35,149.85,2894.35,Wholesale Client,Bank Transfer,Completed,ORD016738,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,4134.63,200.74,4134.63,Retail Client,Bank Transfer,Completed,ORD016742,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,1,3989.18,154.08,3989.18,Wholesale Client,GCash,Completed,ORD016751,Automated migration
2023-07-25,Shock Absorber,Suspension & traction,2,3950.76,362.79,7901.52,Wholesale Client,Check,Completed,ORD016781,Automated migration
2023-07-26,Air Filter,Engine system,1,341.45,61.88,341.45,Wholesale Client,Bank Transfer,Completed,ORD007012,Automated migration
2023-07-26,Air Filter,Engine system,1,261.44,44.11,261.44,Retail Client,Check,Completed,ORD007038,Automated migration
2023-07-26,Brake Pads,Braking system,1,1090.14,76.43,1090.14,Wholesale Client,Bank Transfer,Completed,ORD011379,Automated migration
2023-07-26,Brake Pads,Braking system,1,1379.93,53.4,1379.93,Retail Client,Maya,Completed,ORD011387,Automated migration
2023-07-26,Brake Pads,Braking system,2,1442.38,122.48,2884.76,Retail Client,GCash,Completed,ORD011417,Automated migration
