reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2024-07-17,Air Filter,Engine system,1,308.75,14.73,308.75,Retail Client,GCash,Completed,ORD940103,Automated migration
2024-07-17,Air Filter,Engine system,1,339.19,20.57,339.19,Wholesale Client,GCash,Completed,ORD940104,Automated migration
2024-07-17,Air Filter,Engine system,1,227.72,17.18,227.72,Wholesale Client,Maya,Completed,ORD940105,Automated migration
2024-07-17,Air Filter,Engine system,1,241.75,21.95,241.75,Retail Client,Check,Completed,ORD940106,Automated migration
2024-07-17,Air Filter,Engine system,0,303.94,0.0,0.0,Wholesale Client,GCash,Completed,ORD940107,Automated migration
2024-07-17,Air Filter,Engine system,1,359.99,31.53,359.99,Wholesale Client,GCash,Completed,ORD940108,Automated migration
2024-07-17,Air Filter,Engine system,1,253.5,17.5,253.5,Wholesale Client,Maya,Completed,ORD940109,Automated migration
2024-07-17,Battery,Electrical system,0,6644.67,0.0,0.0,Wholesale Client,Maya,Completed,ORD940180,Automated migration
2024-07-17,Brake Pads,Braking system,0,1260.1,0.0,0.0,Retail Client,Cash,Completed,ORD940245,Automated migration
2024-07-17,Brake Pads,Braking system,0,1015.29,0.0,0.0,Retail Client,Cash,Completed,ORD940246,Automated migration
2024-07-17,Catalytic Converter,Exhaust system,8,18825.12,13324.47,150600.96,Retail Client,GCash,Completed,ORD940296,Automated migration
2024-07-17,ECU Module,Electrical system,0,27265.15,0.0,0.0,Wholesale Client,GCash,Completed,ORD940338,Automated migration
2024-07-17,ECU Module,Electrical system,0,19548.89,0.0,0.0,Wholesale Client,Cash,Completed,ORD940339,Automated migration
2024-07-17,Oil Filter,Engine system,1,217.56,16.84,217.56,Wholesale Client,Cash,Completed,ORD940404,Automated migration
2024-07-17,Oil Filter,Engine system,1,165.49,7.96,165.49,Wholesale Client,GCash,Completed,ORD940405,Automated migration
2024-07-17,Oil Filter,Engine system,1,220.48,11.36,220.48,Wholesale Client,Bank Transfer,Completed,ORD940406,Automated migration
2024-07-17,Oil Filter,Engine system,1,227.81,20.52,227.81,Retail Client,Bank Transfer,Completed,ORD940407,Automated migration
2024-07-17,Shock Absorber,Suspension & traction,1,3893.7,250.81,3893.7,Wholesale Client,Maya,Completed,ORD940493,Automated migration
2024-07-17,Shock Absorber,Suspension & traction,1,2560.07,216.65,2560.07,Wholesale Client,Check,Completed,ORD940494,Automated migration
2024-07-17,Shock Absorber,Suspension & traction,1,4095.93,386.16,4095.93,Wholesale Client,Cash,Completed,ORD940495,Automated migration
2024-07-17,Wheel Bearing,Drivetrain,0,2061.94,0.0,0.0,Wholesale Client,GCash,Completed,ORD940577,Automated migration
2024-07-18,Air Filter,Engine system,1,224.87,17.98,224.87,Retail Client,GCash,Completed,ORD940110,Automated migration
2024-07-18,Air Filter,Engine system,1,342.31,13.38,342.31,Retail Client,Bank Transfer,Completed,ORD940111,Automated migration
2024-07-18,Air Filter,Engine system,1,298.97,21.57,298.97,Retail Client,Cash,Completed,ORD940112,Automated migration
2024-07-18,Air Filter,Engine system,1,247.2,20.3,247.2,Wholesale Client,Check,Completed,ORD940113,Automated migration
2024-07-18,Air Filter,Engine system,1,346.46,25.22,346.46,Retail Client,GCash,Completed,ORD940114,Automated migration
2024-07-18,Alternator,Electrical system,1,10681.68,411.79,10681.68,Retail Client,GCash,Completed,ORD940153,Automated migration
2024-07-18,Battery,Electrical system,0,7404.06,0.0,0.0,Retail Client,Maya,Completed,ORD940181,Automated migration
2024-07-18,ECU Module,Electrical system,0,19606.94,0.0,0.0,Wholesale Client,Check,Completed,ORD940340,Automated migration
2024-07-18,Oil Filter,Engine system,0,248.14,0.0,0.0,Wholesale Client,GCash,Completed,ORD940408,Automated migration
2024-07-18,Oil Filter,Engine system,1,143.01,5.54,143.01,Retail Client,Check,Completed,ORD940409,Automated migration
2024-07-18,Oil Filter,Engine system,0,249.17,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940410,Automated migration
2024-07-18,Shock Absorber,Suspension & traction,1,2633.56,217.82,2633.56,Retail Client,Bank Transfer,Completed,ORD940496,Automated migration
2024-07-18,Shock Absorber,Suspension & traction,1,3990.03,300.78,3990.03,Wholesale Client,GCash,Completed,ORD940497,Automated migration
2024-07-18,Starter Motor,Electrical system,0,6220.33,0.0,0.0,Wholesale Client,Check,Completed,ORD940538,Automated migration
2024-07-18,Wheel Bearing,Drivetrain,1,2285.98,158.23,2285.98,Wholesale Client,Bank Transfer,Completed,ORD940578,Automated migration
2024-07-18,Wheel Bearing,Drivetrain,0,2468.81,0.0,0.0,Retail Client,Maya,Completed,ORD940579,Automated migration
2024-07-19,Air Filter,Engine system,1,322.66,27.69,322.66,Wholesale Client,Maya,Completed,ORD940115,Automated migration
2024-07-19,Alternator,Electrical system,1,12257.41,755.15,12257.41,Wholesale Client,Check,Completed,ORD940154,Automated migration
2024-07-19,Brake Pads,Braking system,0,1366.65,0.0,0.0,Wholesale Client,Check,Completed,ORD940247,Automated migration
2024-07-19,Brake Pads,Braking system,0,968.41,0.0,0.0,Wholesale Client,Check,Completed,ORD940248,Automated migration
2024-07-19,Brake Pads,Braking system,0,958.03,0.0,0.0,Wholesale Client,Maya,Completed,ORD940249,Automated migration
2024-07-19,Brake Pads,Braking system,0,1077.53,0.0,0.0,Wholesale Client,Maya,Completed,ORD940250,Automated migration
2024-07-19,Brake Pads,Braking system,0,1287.11,0.0,0.0,Retail Client,Check,Completed,ORD940251,Automated migration
2024-07-19,Brake Pads,Braking system,1,1115.77,84.86,1115.77,Retail Client,Cash,Completed,ORD940252,Automated migration
2024-07-19,Brake Pads,Braking system,0,1224.37,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940253,Automated migration
2024-07-19,Catalytic Converter,Exhaust system,5,12481.84,5323.99,62409.2,Wholesale Client,Maya,Completed,ORD940297,Automated migration
2024-07-19,ECU Module,Electrical system,0,26364.46,0.0,0.0,Wholesale Client,Check,Completed,ORD940341,Automated migration
2024-07-19,ECU Module,Electrical system,0,28494.1,0.0,0.0,Wholesale Client,Maya,Completed,ORD940342,Automated migration
2024-07-19,Oil Filter,Engine system,2,238.57,19.45,477.14,Wholesale Client,Bank Transfer,Completed,ORD940411,Automated migration
2024-07-19,Oil Filter,Engine system,1,218.11,16.76,218.11,Retail Client,Cash,Completed,ORD940412,Automated migration
2024-07-19,Oil Filter,Engine system,1,195.39,11.37,195.39,Retail Client,Bank Transfer,Completed,ORD940413,Automated migration
2024-07-19,Oil Filter,Engine system,0,250.54,0.0,0.0,Retail Client,GCash,Completed,ORD940414,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,1,2831.3,144.13,2831.3,Wholesale Client,Bank Transfer,Completed,ORD940498,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,1,3115.93,132.06,3115.93,Retail Client,Cash,Completed,ORD940499,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,3,3674.2,702.62,11022.6,Wholesale Client,Check,Completed,ORD940500,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,1,2699.49,134.75,2699.49,Wholesale Client,Bank Transfer,Completed,ORD940501,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,1,2440.46,161.6,2440.46,Retail Client,GCash,Completed,ORD940502,Automated migration
2024-07-19,Shock Absorber,Suspension & traction,1,2635.79,145.5,2635.79,Wholesale Client,Maya,Completed,ORD940503,Automated migration
2024-07-19,Starter Motor,Electrical system,0,8176.29,0.0,0.0,Wholesale Client,Cash,Completed,ORD940539,Automated migration
2024-07-19,Wheel Bearing,Drivetrain,0,1723.44,0.0,0.0,Retail Client,Cash,Completed,ORD940580,Automated migration
2024-07-19,Wheel Bearing,Drivetrain,1,2084.64,120.28,2084.64,Wholesale Client,Bank Transfer,Completed,ORD940581,Automated migration
2024-07-19,Wheel Bearing,Drivetrain,0,2723.23,0.0,0.0,Wholesale Client,Cash,Completed,ORD940582,Automated migration
2024-07-20,Air Filter,Engine system,1,350.27,29.33,350.27,Retail Client,Maya,Completed,ORD940116,Automated migration
2024-07-20,Alternator,Electrical system,0,11312.7,0.0,0.0,Wholesale Client,Maya,Completed,ORD940155,Automated migration
2024-07-20,Alternator,Electrical system,1,7713.27,448.83,7713.27,Retail Client,GCash,Completed,ORD940156,Automated migration
2024-07-20,Alternator,Electrical system,0,11657.36,0.0,0.0,Retail Client,Check,Completed,ORD940157,Automated migration
2024-07-20,Battery,Electrical system,0,6072.96,0.0,0.0,Wholesale Client,GCash,Completed,ORD940182,Automated migration
2024-07-20,Brake Pads,Braking system,0,1101.33,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940254,Automated migration
2024-07-20,Brake Pads,Braking system,0,1039.52,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940255,Automated migration
2024-07-20,Brake Pads,Braking system,0,961.11,0.0,0.0,Wholesale Client,GCash,Completed,ORD940256,Automated migration
2024-07-20,Catalytic Converter,Exhaust system,1,20722.65,1069.38,20722.65,Wholesale Client,Bank Transfer,Completed,ORD940298,Automated migration
2024-07-20,ECU Module,Electrical system,0,25287.3,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940343,Automated migration
2024-07-20,ECU Module,Electrical system,0,17653.72,0.0,0.0,Retail Client,Cash,Completed,ORD940344,Automated migration
2024-07-20,ECU Module,Electrical system,0,24710.06,0.0,0.0,Wholesale Client,Check,Completed,ORD940345,Automated migration
2024-07-20,Oil Filter,Engine system,0,187.5,0.0,0.0,Wholesale Client,Check,Completed,ORD940415,Automated migration
2024-07-20,Oil Filter,Engine system,0,197.87,0.0,0.0,Retail Client,Check,Completed,ORD940416,Automated migration
2024-07-20,Oil Filter,Engine system,2,146.41,18.81,292.82,Retail Client,Bank Transfer,Completed,ORD940417,Automated migration
2024-07-20,Oil Filter,Engine system,1,184.16,9.73,184.16,Retail Client,Bank Transfer,Completed,ORD940418,Automated migration
2024-07-20,Oil Filter,Engine system,0,168.57,0.0,0.0,Retail Client,GCash,Completed,ORD940419,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,2997.45,148.78,2997.45,Wholesale Client,Bank Transfer,Completed,ORD940504,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,3059.99,147.0,3059.99,Retail Client,Bank Transfer,Completed,ORD940505,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,3634.81,193.1,3634.81,Retail Client,Check,Completed,ORD940506,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,3371.1,237.78,3371.1,Retail Client,Cash,Completed,ORD940507,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,5,3737.16,1036.74,18685.8,Retail Client,Cash,Completed,ORD940508,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,3928.31,160.31,3928.31,Wholesale Client,Cash,Completed,ORD940509,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,3152.03,248.48,3152.03,Retail Client,Check,Completed,ORD940510,Automated migration
2024-07-20,Shock Absorber,Suspension & traction,1,2671.63,230.11,2671.63,Retail Client,Cash,Completed,ORD940511,Automated migration
2024-07-20,Wheel Bearing,Drivetrain,7,2279.7,1280.65,15957.9,Wholesale Client,Cash,Completed,ORD940583,Automated migration
2024-07-20,Wheel Bearing,Drivetrain,0,2087.35,0.0,0.0,Retail Client,Check,Completed,ORD940584,Automated migration
2024-07-20,Wheel Bearing,Drivetrain,0,2359.25,0.0,0.0,Wholesale Client,Maya,Completed,ORD940585,Automated migration
2024-07-21,Air Filter,Engine system,1,355.9,31.32,355.9,Retail Client,GCash,Completed,ORD940117,Automated migration
2024-07-21,Alternator,Electrical system,4,9007.52,2080.21,36030.08,Retail Client,Bank Transfer,Completed,ORD940158,Automated migration
2024-07-21,Alternator,Electrical system,1,8795.34,823.38,8795.34,Wholesale Client,Bank Transfer,Completed,ORD940159,Automated migration
2024-07-21,Alternator,Electrical system,0,9590.93,0.0,0.0,Wholesale Client,Cash,Completed,ORD940160,Automated migration
2024-07-21,Battery,Electrical system,0,6638.08,0.0,0.0,Retail Client,Cash,Completed,ORD940183,Automated migration
2024-07-21,Brake Pads,Braking system,0,1542.11,0.0,0.0,Retail Client,Cash,Completed,ORD940257,Automated migration
2024-07-21,Catalytic Converter,Exhaust system,5,13985.98,3504.06,69929.9,Retail Client,Check,Completed,ORD940299,Automated migration
2024-07-21,Catalytic Converter,Exhaust system,12,13210.52,15049.12,158526.24,Retail Client,Check,Completed,ORD940300,Automated migration
2024-07-21,ECU Module,Electrical system,0,23105.24,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940346,Automated migration
2024-07-21,Oil Filter,Engine system,5,220.98,41.92,1104.9,Wholesale Client,Cash,Completed,ORD940420,Automated migration
2024-07-21,Shock Absorber,Suspension & traction,1,4141.99,299.63,4141.99,Retail Client,Maya,Completed,ORD940512,Automated migration
2024-07-21,Shock Absorber,Suspension & traction,0,3732.77,0.0,0.0,Wholesale Client,Cash,Completed,ORD940513,Automated migration
2024-07-21,Starter Motor,Electrical system,0,9403.02,0.0,0.0,Wholesale Client,GCash,Completed,ORD940540,Automated migration
2024-07-21,Wheel Bearing,Drivetrain,1,2817.26,252.21,2817.26,Wholesale Client,Maya,Completed,ORD940586,Automated migration
2024-07-21,Wheel Bearing,Drivetrain,1,2379.86,129.42,2379.86,Wholesale Client,Maya,Completed,ORD940587,Automated migration
2024-07-22,Air Filter,Engine system,1,281.53,10.81,281.53,Wholesale Client,Maya,Completed,ORD940118,Automated migration
2024-07-22,Air Filter,Engine system,0,298.67,0.0,0.0,Retail Client,Maya,Completed,ORD940119,Automated migration
2024-07-22,Battery,Electrical system,0,7541.36,0.0,0.0,Wholesale Client,Cash,Completed,ORD940184,Automated migration
2024-07-22,Brake Pads,Braking system,0,1160.01,0.0,0.0,Wholesale Client,Check,Completed,ORD940258,Automated migration
2024-07-22,Brake Pads,Braking system,0,1597.56,0.0,0.0,Retail Client,GCash,Completed,ORD940259,Automated migration
2024-07-22,Catalytic Converter,Exhaust system,1,12544.54,584.96,12544.54,Retail Client,GCash,Completed,ORD940301,Automated migration
2024-07-22,Oil Filter,Engine system,1,243.42,22.84,243.42,Wholesale Client,Check,Completed,ORD940421,Automated migration
2024-07-22,Oil Filter,Engine system,1,218.06,16.86,218.06,Wholesale Client,Check,Completed,ORD940422,Automated migration
2024-07-22,Oil Filter,Engine system,1,162.52,12.39,162.52,Retail Client,Cash,Completed,ORD940423,Automated migration
2024-07-22,Oil Filter,Engine system,1,144.67,5.73,144.67,Wholesale Client,Maya,Completed,ORD940424,Automated migration
2024-07-22,Shock Absorber,Suspension & traction,1,3365.65,137.08,3365.65,Retail Client,Bank Transfer,Completed,ORD940514,Automated migration
2024-07-22,Shock Absorber,Suspension & traction,1,3724.24,313.22,3724.24,Retail Client,Maya,Completed,ORD940515,Automated migration
2024-07-22,Shock Absorber,Suspension & traction,1,4052.01,288.6,4052.01,Wholesale Client,Maya,Completed,ORD940516,Automated migration
2024-07-22,Shock Absorber,Suspension & traction,1,2774.48,151.26,2774.48,Wholesale Client,Check,Completed,ORD940517,Automated migration
2024-07-22,Starter Motor,Electrical system,0,7057.91,0.0,0.0,Wholesale Client,Maya,Completed,ORD940541,Automated migration
2024-07-22,Wheel Bearing,Drivetrain,0,1987.55,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940588,Automated migration
2024-07-23,Air Filter,Engine system,1,279.35,14.67,279.35,Retail Client,Maya,Completed,ORD940120,Automated migration
2024-07-23,Air Filter,Engine system,3,290.15,54.59,870.45,Retail Client,GCash,Completed,ORD940121,Automated migration
2024-07-23,Alternator,Electrical system,1,10909.3,520.76,10909.3,Wholesale Client,Bank Transfer,Completed,ORD940161,Automated migration
2024-07-23,Alternator,Electrical system,0,7282.07,0.0,0.0,Retail Client,Cash,Completed,ORD940162,Automated migration
2024-07-23,Battery,Electrical system,0,6019.98,0.0,0.0,Retail Client,Cash,Completed,ORD940185,Automated migration
2024-07-23,Catalytic Converter,Exhaust system,0,13319.59,0.0,0.0,Retail Client,Cash,Completed,ORD940302,Automated migration
2024-07-23,ECU Module,Electrical system,0,23852.29,0.0,0.0,Wholesale Client,Cash,Completed,ORD940347,Automated migration
2024-07-23,ECU Module,Electrical system,0,27565.62,0.0,0.0,Wholesale Client,Check,Completed,ORD940348,Automated migration
2024-07-23,Oil Filter,Engine system,1,143.53,8.64,143.53,Retail Client,Bank Transfer,Completed,ORD940425,Automated migration
2024-07-23,Oil Filter,Engine system,4,145.19,27.07,580.76,Wholesale Client,Cash,Completed,ORD940426,Automated migration
2024-07-23,Oil Filter,Engine system,0,177.05,0.0,0.0,Retail Client,Cash,Completed,ORD940427,Automated migration
2024-07-23,Oil Filter,Engine system,0,168.38,0.0,0.0,Retail Client,Check,Completed,ORD940428,Automated migration
2024-07-23,Shock Absorber,Suspension & traction,1,3264.86,225.35,3264.86,Wholesale Client,GCash,Completed,ORD940518,Automated migration
2024-07-23,Shock Absorber,Suspension & traction,1,2490.74,139.84,2490.74,Wholesale Client,Bank Transfer,Completed,ORD940519,Automated migration
2024-07-23,Wheel Bearing,Drivetrain,0,2368.09,0.0,0.0,Wholesale Client,Cash,Completed,ORD940589,Automated migration
2024-07-23,Wheel Bearing,Drivetrain,1,2610.81,112.38,2610.81,Retail Client,Check,Completed,ORD940590,Automated migration
2024-07-23,Wheel Bearing,Drivetrain,1,1994.01,135.57,1994.01,Retail Client,GCash,Completed,ORD940591,Automated migration
2024-07-23,Wheel Bearing,Drivetrain,1,2124.97,159.8,2124.97,Retail Client,Bank Transfer,Completed,ORD940592,Automated migration
2024-07-24,Air Filter,Engine system,1,221.49,11.31,221.49,Retail Client,Cash,Completed,ORD940122,Automated migration
2024-07-24,Battery,Electrical system,0,5811.33,0.0,0.0,Retail Client,Check,Completed,ORD940186,Automated migration
2024-07-24,Battery,Electrical system,0,5277.48,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940187,Automated migration
2024-07-24,Brake Pads,Braking system,0,1565.37,0.0,0.0,Wholesale Client,Check,Completed,ORD940260,Automated migration
2024-07-24,Brake Pads,Braking system,1,1061.52,82.93,1061.52,Retail Client,Bank Transfer,Completed,ORD940261,Automated migration
2024-07-24,Brake Pads,Braking system,0,1545.53,0.0,0.0,Wholesale Client,Maya,Completed,ORD940262,Automated migration
2024-07-24,Catalytic Converter,Exhaust system,5,18479.85,4078.26,92399.25,Retail Client,GCash,Completed,ORD940303,Automated migration
2024-07-24,Catalytic Converter,Exhaust system,1,18583.69,1032.0,18583.69,Retail Client,Maya,Completed,ORD940304,Automated migration
2024-07-24,Catalytic Converter,Exhaust system,0,12616.99,0.0,0.0,Wholesale Client,Check,Completed,ORD940305,Automated migration
2024-07-24,Oil Filter,Engine system,1,209.79,13.45,209.79,Retail Client,Bank Transfer,Completed,ORD940429,Automated migration
2024-07-24,Oil Filter,Engine system,0,204.65,0.0,0.0,Retail Client,Cash,Completed,ORD940430,Automated migration
2024-07-24,Wheel Bearing,Drivetrain,0,2105.75,0.0,0.0,Wholesale Client,Check,Completed,ORD940593,Automated migration
2024-07-24,Wheel Bearing,Drivetrain,1,2799.46,207.55,2799.46,Retail Client,Check,Completed,ORD940594,Automated migration
2024-07-24,Wheel Bearing,Drivetrain,1,2666.58,93.42,2666.58,Wholesale Client,Maya,Completed,ORD940595,Automated migration
2024-07-25,Air Filter,Engine system,1,298.35,11.03,298.35,Retail Client,GCash,Completed,ORD940123,Automated migration
2024-07-25,Air Filter,Engine system,1,317.68,19.72,317.68,Retail Client,Maya,Completed,ORD940124,Automated migration
2024-07-25,Alternator,Electrical system,1,11421.95,540.79,11421.95,Wholesale Client,Maya,Completed,ORD940163,Automated migration
2024-07-25,Alternator,Electrical system,1,10079.9,738.4,10079.9,Retail Client,Cash,Completed,ORD940164,Automated migration
2024-07-25,Battery,Electrical system,0,6282.97,0.0,0.0,Wholesale Client,Check,Completed,ORD940188,Automated migration
2024-07-25,Battery,Electrical system,0,5039.38,0.0,0.0,Retail Client,Cash,Completed,ORD940189,Automated migration
2024-07-25,Brake Pads,Braking system,0,1092.1,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940263,Automated migration
2024-07-25,Brake Pads,Braking system,1,1058.96,39.64,1058.96,Wholesale Client,GCash,Completed,ORD940264,Automated migration
2024-07-25,Catalytic Converter,Exhaust system,7,23993.53,13173.68,167954.71,Retail Client,GCash,Completed,ORD940306,Automated migration
2024-07-25,Catalytic Converter,Exhaust system,0,17332.37,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940307,Automated migration
2024-07-25,Oil Filter,Engine system,0,217.07,0.0,0.0,Wholesale Client,Cash,Completed,ORD940431,Automated migration
2024-07-25,Oil Filter,Engine system,0,184.09,0.0,0.0,Wholesale Client,GCash,Completed,ORD940432,Automated migration
2024-07-26,Air Filter,Engine system,1,302.07,21.4,302.07,Wholesale Client,Bank Transfer,Completed,ORD940125,Automated migration
2024-07-26,Air Filter,Engine system,3,286.62,52.34,859.86,Wholesale Client,Maya,Completed,ORD940126,Automated migration
2024-07-26,Brake Pads,Braking system,0,1238.68,0.0,0.0,Retail Client,Maya,Completed,ORD940265,Automated migration
2024-07-26,ECU Module,Electrical system,0,27873.55,0.0,0.0,Wholesale Client,Cash,Completed,ORD940349,Automated migration
2024-07-26,ECU Module,Electrical system,0,19532.08,0.0,0.0,Retail Client,GCash,Completed,ORD940350,Automated migration
2024-07-26,ECU Module,Electrical system,0,20719.6,0.0,0.0,Retail Client,Maya,Completed,ORD940351,Automated migration
2024-07-26,Oil Filter,Engine system,1,224.06,18.86,224.06,Wholesale Client,Cash,Completed,ORD940433,Automated migration
2024-07-26,Oil Filter,Engine system,1,154.42,12.51,154.42,Wholesale Client,GCash,Completed,ORD940434,Automated migration
2024-07-26,Oil Filter,Engine system,0,209.44,0.0,0.0,Wholesale Client,Maya,Completed,ORD940435,Automated migration
2024-07-26,Oil Filter,Engine system,1,245.97,13.17,245.97,Retail Client,GCash,Completed,ORD940436,Automated migration
2024-07-26,Shock Absorber,Suspension & traction,1,2490.82,110.96,2490.82,Wholesale Client,GCash,Completed,ORD940520,Automated migration
2024-07-26,Wheel Bearing,Drivetrain,1,2160.84,116.2,2160.84,Retail Client,Maya,Completed,ORD940596,Automated migration
2024-07-26,Wheel Bearing,Drivetrain,1,2366.71,175.93,2366.71,Wholesale Client,GCash,Completed,ORD940597,Automated migration
2024-07-26,Wheel Bearing,Drivetrain,1,1736.1,115.41,1736.1,Retail Client,GCash,Completed,ORD940598,Automated migration
2024-07-27,Air Filter,Engine system,0,355.41,0.0,0.0,Wholesale Client,Maya,Completed,ORD940127,Automated migration
2024-07-27,Air Filter,Engine system,1,226.51,11.19,226.51,Wholesale Client,Check,Completed,ORD940128,Automated migration
2024-07-27,Air Filter,Engine system,1,249.23,18.23,249.23,Retail Client,Check,Completed,ORD940129,Automated migration
2024-07-27,Alternator,Electrical system,1,11799.33,1006.63,11799.33,Wholesale Client,Check,Completed,ORD940165,Automated migration
2024-07-27,Battery,Electrical system,0,7701.76,0.0,0.0,Retail Client,GCash,Completed,ORD940190,Automated migration
2024-07-27,Brake Pads,Braking system,0,1125.21,0.0,0.0,Wholesale Client,Maya,Completed,ORD940266,Automated migration
2024-07-27,Brake Pads,Braking system,0,1120.84,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940267,Automated migration
2024-07-27,Brake Pads,Braking system,0,1278.19,0.0,0.0,Wholesale Client,Check,Completed,ORD940268,Automated migration
2024-07-27,ECU Module,Electrical system,0,21391.28,0.0,0.0,Retail Client,Maya,Completed,ORD940352,Automated migration
2024-07-27,Oil Filter,Engine system,1,174.45,7.75,174.45,Retail Client,Bank Transfer,Completed,ORD940437,Automated migration
2024-07-27,Oil Filter,Engine system,1,140.68,9.79,140.68,Retail Client,Cash,Completed,ORD940438,Automated migration
2024-07-27,Shock Absorber,Suspension & traction,1,2993.59,207.61,2993.59,Wholesale Client,GCash,Completed,ORD940521,Automated migration
2024-07-27,Starter Motor,Electrical system,0,8382.95,0.0,0.0,Wholesale Client,Cash,Completed,ORD940542,Automated migration
2024-07-27,Wheel Bearing,Drivetrain,5,2020.02,838.76,10100.1,Wholesale Client,Cash,Completed,ORD940599,Automated migration
2024-07-27,Wheel Bearing,Drivetrain,0,2851.18,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940600,Automated migration
2024-07-27,Wheel Bearing,Drivetrain,1,2416.21,86.1,2416.21,Wholesale Client,Maya,Completed,ORD940601,Automated migration
2024-07-28,Air Filter,Engine system,1,255.59,23.81,255.59,Wholesale Client,GCash,Completed,ORD940130,Automated migration
2024-07-28,Air Filter,Engine system,4,317.36,52.64,1269.44,Retail Client,GCash,Completed,ORD940131,Automated migration
2024-07-28,Alternator,Electrical system,1,12149.04,888.71,12149.04,Wholesale Client,Maya,Completed,ORD940166,Automated migration
2024-07-28,Battery,Electrical system,0,4348.14,0.0,0.0,Wholesale Client,Maya,Completed,ORD940191,Automated migration
2024-07-28,Brake Pads,Braking system,0,1112.48,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940269,Automated migration
2024-07-28,Brake Pads,Braking system,0,1176.55,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD940270,Automated migration
2024-07-28,Brake Pads,Braking system,1,1135.24,62.25,1135.24,Retail Client,GCash,Completed,ORD940271,Automated migration
2024-07-28,Brake Pads,Braking system,0,1248.8,0.0,0.0,Wholesale Client,Check,Completed,ORD940272,Automated migration
2024-07-28,Catalytic Converter,Exhaust system,0,16486.78,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD940308,Automated migration
2024-07-28,Catalytic Converter,Exhaust system,10,14817.63,9816.97,148176.3,Wholesale Client,Maya,Completed,ORD940309,Automated migration
2024-07-28,Catalytic Converter,Exhaust system,9,14954.64,11583.43,134591.76,Wholesale Client,Maya,Completed,ORD940310,Automated migration
2024-07-28,Oil Filter,Engine system,4,239.94,50.18,959.76,Retail Client,Check,Completed,ORD940439,Automated migration
2024-07-28,Oil Filter,Engine system,1,236.73,12.44,236.73,Retail Client,Cash,Completed,ORD940440,Automated migration
2024-07-28,Shock Absorber,Suspension & traction,1,3806.4,274.19,3806.4,Wholesale Client,Maya,Completed,ORD940522,Automated migration
2024-07-28,Wheel Bearing,Drivetrain,1,1832.32,68.42,1832.32,Wholesale Client,GCash,Completed,ORD940602,Automated migration
2024-07-28,Wheel Bearing,Drivetrain,4,1673.62,258.29,6694.48,Retail Client,Maya,Completed,ORD940603,Automated migration
2024-07-28,Wheel Bearing,Drivetrain,1,2834.43,201.26,2834.43,Retail Client,Bank Transfer,Completed,ORD940604,Automated migration
2024-07-28,Wheel Bearing,Drivetrain,1,1742.63,85.02,1742.63,Retail Client,GCash,Completed,ORD940605,Automated migration
2024-07-29,Air Filter,Engine system,1,319.76,12.06,319.76,Wholesale Client,Cash,Completed,ORD940132,Automated migration
2024-07-29,Alternator,Electrical system,1,9507.25,443.07,9507.25,Wholesale Client,Cash,Completed,ORD940167,Automated migration
2024-07-29,Alternator,Electrical system,1,8220.57,607.92,8220.57,Wholesale Client,Maya,Completed,ORD940168,Automated migration
2024-07-29,Alternator,Electrical system,1,9846.65,708.47,9846.65,Wholesale Client,Check,Completed,ORD940169,Automated migration
2024-07-29,Brake Pads,Braking system,1,1531.8,94.67,1531.8,Wholesale Client,Cash,Completed,ORD940273,Automated migration
2024-07-29,Brake Pads,Braking system,1,1349.94,92.32,1349.94,Retail Client,Maya,Completed,ORD940274,Automated migration
2024-07-29,Catalytic Converter,Exhaust system,1,20791.11,1062.12,20791.11,Wholesale Client,Cash,Completed,ORD940311,Automated migration
