reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2023-10-14,Turbocharger,Engine system,4,18288.1,1249.46,74401.86,Wholesale Client,Bank Transfer,Completed,ORDT100420,Synthetic test data
2023-05-16,Turbocharger,Engine system,3,16581.83,1227.24,50972.73,Wholesale Client,Maya,Completed,ORDT100421,Synthetic test data
2023-08-08,Turbocharger,Engine system,4,17331.76,1043.58,70370.62,Retail Client,Cash,Completed,ORDT100422,Synthetic test data
2023-09-13,Turbocharger,Engine system,5,7570.62,1465.56,39318.66,Retail Client,Cash,Completed,ORDT100423,Synthetic test data
2023-07-09,Turbocharger,Engine system,1,23899.29,429.77,24329.06,Wholesale Client,Maya,Completed,ORDT100424,Synthetic test data
2023-08-25,Turbocharger,Engine system,5,15186.98,1548.89,77483.79,Retail Client,Cash,Pending,ORDT100425,Synthetic test data
2023-04-28,Turbocharger,Engine system,1,5106.94,1689.74,6796.68,Wholesale Client,GCash,Completed,ORDT100426,Synthetic test data
2023-06-17,Turbocharger,Engine system,2,12035.33,537.85,24608.51,Retail Client,Maya,Completed,ORDT100427,Synthetic test data
2023-01-06,Turbocharger,Engine system,5,21694.57,68.37,108541.22,Wholesale Client,Check,Completed,ORDT100428,Synthetic test data
2023-10-27,Turbocharger,Engine system,2,19853.73,1623.72,41331.18,Retail Client,Cash,Completed,ORDT100429,Synthetic test data
2023-12-22,Turbocharger,Engine system,5,24093.92,418.56,120888.16,Retail Client,Cash,Pending,ORDT100430,Synthetic test data
2023-10-03,Turbocharger,Engine system,5,23863.32,1609.29,120925.89,Retail Client,Bank Transfer,Completed,ORDT100431,Synthetic test data
2023-06-11,Turbocharger,Engine system,3,20631.74,454.54,62349.76,Wholesale Client,GCash,Completed,ORDT100432,Synthetic test data
2023-10-29,Turbocharger,Engine system,1,21220.44,929.19,22149.63,Retail Client,Bank Transfer,Completed,ORDT100433,Synthetic test data
2023-07-02,Turbocharger,Engine system,2,6541.89,412.59,13496.37,Retail Client,GCash,Completed,ORDT100434,Synthetic test data
2023-02-18,Turbocharger,Engine system,4,9455.45,740.75,38562.55,Retail Client,Maya,Completed,ORDT100435,Synthetic test data
2023-09-05,Turbocharger,Engine system,3,17180.55,887.12,52428.77,Retail Client,Check,Completed,ORDT100436,Synthetic test data
2023-09-05,Turbocharger,Engine system,4,6947.04,824.12,28612.28,Retail Client,Cash,Completed,ORDT100437,Synthetic test data
2023-12-01,Turbocharger,Engine system,2,14009.49,269.3,28288.28,Wholesale Client,GCash,Completed,ORDT100438,Synthetic test data
2023-09-19,Turbocharger,Engine system,3,18323.81,1720.4,56691.83,Retail Client,Bank Transfer,Completed,ORDT100439,Synthetic test data
2023-11-19,Turbocharger,Engine system,2,8408.38,1716.38,18533.14,Retail Client,Maya,Completed,ORDT100440,Synthetic test data
2023-01-16,Turbocharger,Engine system,1,19270.05,773.82,20043.87,Wholesale Client,Cash,Completed,ORDT100441,Synthetic test data
2023-11-09,Turbocharger,Engine system,3,9707.06,646.16,29767.34,Wholesale Client,GCash,Completed,ORDT100442,Synthetic test data
2023-01-25,Turbocharger,Engine system,2,10546.42,810.17,21903.01,Retail Client,Cash,Completed,ORDT100443,Synthetic test data
2023-11-04,Turbocharger,Engine system,2,12265.79,1748.43,26280.01,Retail Client,Maya,Completed,ORDT100444,Synthetic test data
2023-05-24,Turbocharger,Engine system,5,19075.51,1705.78,97083.33,Retail Client,GCash,Completed,ORDT100445,Synthetic test data
2023-09-06,Turbocharger,Engine system,5,5455.38,457.29,27734.19,Wholesale Client,Check,Pending,ORDT100446,Synthetic test data
2023-11-25,Turbocharger,Engine system,3,15138.15,1334.65,46749.1,Wholesale Client,GCash,Completed,ORDT100447,Synthetic test data
2023-08-13,Turbocharger,Engine system,3,15054.47,1370.56,46533.97,Retail Client,Bank Transfer,Completed,ORDT100448,Synthetic test data
2023-08-18,Turbocharger,Engine system,2,10341.67,1412.87,22096.21,Wholesale Client,GCash,Completed,ORDT100449,Synthetic test data
2023-10-05,Turbocharger,Engine system,3,15597.71,1177.78,47970.91,Retail Client,Check,Completed,ORDT100450,Synthetic test data
2023-07-01,Turbocharger,Engine system,5,23029.28,833.85,115980.25,Retail Client,Bank Transfer,Completed,ORDT100451,Synthetic test data
2023-12-23,Turbocharger,Engine system,1,20553.01,553.09,21106.1,Retail Client,Check,Cancelled,ORDT100452,Synthetic test data
2023-10-13,Turbocharger,Engine system,5,20854.26,1344.62,105615.92,Retail Client,GCash,Completed,ORDT100453,Synthetic test data
2023-01-31,Turbocharger,Engine system,5,21882.68,818.38,110231.78,Retail Client,Check,Completed,ORDT100454,Synthetic test data
2023-06-10,Turbocharger,Engine system,5,13099.59,968.76,66466.71,Wholesale Client,Cash,Completed,ORDT100455,Synthetic test data
2023-09-01,Turbocharger,Engine system,3,6216.82,1864.59,20515.05,Retail Client,Bank Transfer,Completed,ORDT100456,Synthetic test data
2023-01-15,Turbocharger,Engine system,5,22211.1,148.45,111203.95,Wholesale Client,GCash,Completed,ORDT100457,Synthetic test data
2023-03-13,Turbocharger,Engine system,1,8515.8,510.66,9026.46,Wholesale Client,Bank Transfer,Completed,ORDT100458,Synthetic test data
2023-01-29,Turbocharger,Engine system,1,21698.76,288.81,21987.57,Retail Client,Bank Transfer,Completed,ORDT100459,Synthetic test data
2023-04-09,Turbocharger,Engine system,2,7791.77,206.98,15790.52,Wholesale Client,Maya,Completed,ORDT100460,Synthetic test data
2023-11-08,Turbocharger,Engine system,2,24337.24,469.52,49144.0,Wholesale Client,Check,Pending,ORDT100461,Synthetic test data
2023-06-08,Turbocharger,Engine system,3,6048.8,1426.07,19572.47,Retail Client,Cash,Pending,ORDT100462,Synthetic test data
2023-06-24,Turbocharger,Engine system,5,13751.48,766.84,69524.24,Wholesale Client,Maya,Completed,ORDT100463,Synthetic test data
2023-05-06,Turbocharger,Engine system,3,6200.04,1527.63,20127.75,Retail Client,Maya,Completed,ORDT100464,Synthetic test data
2023-07-07,Turbocharger,Engine system,3,7729.24,464.06,23651.78,Retail Client,Bank Transfer,Completed,ORDT100465,Synthetic test data
2023-03-16,Turbocharger,Engine system,3,13491.16,1920.31,42393.79,Retail Client,GCash,Completed,ORDT100466,Synthetic test data
2023-12-04,Turbocharger,Engine system,5,15224.73,1050.47,77174.12,Wholesale Client,Bank Transfer,Completed,ORDT100467,Synthetic test data
2023-04-16,Turbocharger,Engine system,1,22266.28,1343.09,23609.37,Retail Client,Bank Transfer,Completed,ORDT100468,Synthetic test data
2023-10-06,Turbocharger,Engine system,4,22765.89,1963.56,93027.12,Wholesale Client,GCash,Completed,ORDT100469,Synthetic test data
2023-04-07,Turbocharger,Engine system,5,9141.54,65.05,45772.75,Retail Client,Maya,Completed,ORDT100470,Synthetic test data
2023-03-21,Turbocharger,Engine system,2,6590.3,1282.0,14462.6,Wholesale Client,Bank Transfer,Completed,ORDT100471,Synthetic test data
2023-05-13,Turbocharger,Engine system,2,23247.98,346.5,46842.46,Retail Client,Check,Completed,ORDT100472,Synthetic test data
2023-03-27,Turbocharger,Engine system,5,10207.46,1106.66,52143.96,Retail Client,Cash,Completed,ORDT100473,Synthetic test data
2023-04-10,Turbocharger,Engine system,3,5961.29,224.04,18107.91,Retail Client,Bank Transfer,Completed,ORDT100474,Synthetic test data
2023-04-26,Turbocharger,Engine system,2,16492.83,1478.62,34464.28,Retail Client,Check,Completed,ORDT100475,Synthetic test data
2023-08-21,Turbocharger,Engine system,4,13617.2,1763.39,56232.19,Retail Client,Maya,Completed,ORDT100476,Synthetic test data
2023-10-24,Turbocharger,Engine system,5,7306.69,1873.61,38407.06,Retail Client,Cash,Completed,ORDT100477,Synthetic test data
2023-01-26,Turbocharger,Engine system,3,13809.98,205.43,41635.37,Retail Client,Check,Completed,ORDT100478,Synthetic test data
2023-04-10,Turbocharger,Engine system,2,21087.67,1894.38,44069.72,Wholesale Client,Check,Completed,ORDT100479,Synthetic test data
2023-06-17,Turbocharger,Engine system,2,13420.87,1202.7,28044.44,Wholesale Client,Bank Transfer,Completed,ORDT100480,Synthetic test data
2023-05-24,Turbocharger,Engine system,1,20479.21,809.29,21288.5,Wholesale Client,Check,Completed,ORDT100481,Synthetic test data
2023-09-03,Turbocharger,Engine system,1,5291.6,1765.22,7056.82,Retail Client,Check,Completed,ORDT100482,Synthetic test data
2023-04-28,Turbocharger,Engine system,3,21043.65,1657.57,64788.52,Wholesale Client,Cash,Completed,ORDT100483,Synthetic test data
2023-06-16,Turbocharger,Engine system,3,9843.14,1042.64,30572.06,Wholesale Client,Maya,Completed,ORDT100484,Synthetic test data
2023-07-03,Turbocharger,Engine system,3,12316.51,664.41,37613.94,Wholesale Client,Bank Transfer,Completed,ORDT100485,Synthetic test data
2023-12-16,Turbocharger,Engine system,1,20683.6,936.91,21620.51,Retail Client,Cash,Completed,ORDT100486,Synthetic test data
2023-06-21,Turbocharger,Engine system,4,16023.42,1184.18,65277.86,Wholesale Client,Check,Completed,ORDT100487,Synthetic test data
2023-04-28,Turbocharger,Engine system,5,14288.14,1327.03,72767.73,Wholesale Client,Cash,Completed,ORDT100488,Synthetic test data
2023-05-20,Turbocharger,Engine system,4,18108.66,368.51,72803.15,Retail Client,GCash,Completed,ORDT100489,Synthetic test data
2023-09-19,Turbocharger,Engine system,5,20963.3,1255.92,106072.42,Retail Client,Cash,Pending,ORDT100490,Synthetic test data
2023-01-14,Turbocharger,Engine system,3,13863.56,931.51,42522.19,Wholesale Client,GCash,Completed,ORDT100491,Synthetic test data
2023-01-27,Turbocharger,Engine system,3,16686.74,1168.14,51228.36,Retail Client,Maya,Completed,ORDT100492,Synthetic test data
2023-07-25,Turbocharger,Engine system,2,17381.76,775.77,35539.29,Wholesale Client,GCash,Completed,ORDT100493,Synthetic test data
2023-02-21,Turbocharger,Engine system,2,18507.6,1636.89,38652.09,Wholesale Client,GCash,Completed,ORDT100494,Synthetic test data
2023-01-29,Turbocharger,Engine system,3,16112.92,985.42,49324.18,Retail Client,Cash,Completed,ORDT100495,Synthetic test data
2023-06-19,Turbocharger,Engine system,1,18863.07,796.47,19659.54,Wholesale Client,Bank Transfer,Completed,ORDT100496,Synthetic test data
2023-08-12,Turbocharger,Engine system,1,12046.17,1610.18,13656.35,Wholesale Client,Bank Transfer,Completed,ORDT100497,Synthetic test data
2023-10-17,Turbocharger,Engine system,5,11632.88,166.84,58331.24,Wholesale Client,Check,Completed,ORDT100498,Synthetic test data
2023-10-13,Turbocharger,Engine system,1,13585.46,1150.81,14736.27,Wholesale Client,Maya,Completed,ORDT100499,Synthetic test data
